ROI_number,x,y,z,VOL,Frontal_L,Frontal_R,Parietal_L,Parietal_R,Occipital_L,Occipital_R,Temporal_L,Temporal_R,Insula_L,Insula_R,Subcortical_L,Subcortical_R
801,27.5384615384615,-53.9692307692308,38.8923076923077,65,0,0,0,1,0,0,0,0,0,0,0,0
802,-64.4848484848485,-15.4545454545455,28.5454545454545,33,0,0,1,0,0,0,0,0,0,0,0,0
803,39.5438596491228,-28.7719298245614,50.6315789473684,57,0,0,0,1,0,0,0,0,0,0,0,0
804,-17.9574468085106,-61.5744680851064,15.5744680851064,47,0,0,1,0,0,0,0,0,0,0,0,0
805,-61.0606060606061,-51,33.0909090909091,66,0,0,1,0,0,0,0,0,0,0,0,0
806,7.85365853658537,-45.7073170731707,5.07317073170732,41,0,0,0,1,0,0,0,0,0,0,0,0
807,38.1944444444444,-74.75,23.1111111111111,72,0,0,0,1,0,0,0,0,0,0,0,0
808,25.0126582278481,-46,72.2784810126582,79,0,0,0,1,0,0,0,0,0,0,0,0
809,-40.3544303797468,-48.1772151898734,39.0632911392405,79,0,0,1,0,0,0,0,0,0,0,0,0
810,57.59375,-15.4375,32.34375,64,0,0,0,1,0,0,0,0,0,0,0,0
811,-2.06060606060606,-66.4545454545455,22.969696969697,66,0,0,0.924242424242424,0.075757575757576,0,0,0,0,0,0,0,0
812,22.4047619047619,-72.4047619047619,42.4285714285714,84,0,0,0,1,0,0,0,0,0,0,0,0
813,-5.27586206896552,-46.448275862069,62.4827586206897,58,0,0,1,0,0,0,0,0,0,0,0,0
814,-51.7142857142857,-20.3928571428571,14,56,0,0,1,0,0,0,0,0,0,0,0,0
815,6.36065573770492,-67.5081967213115,26.7868852459016,61,0,0,0,1,0,0,0,0,0,0,0,0
816,43.6969696969697,-8.24242424242424,19.8787878787879,33,0,0,0,1,0,0,0,0,0,0,0,0
817,36.4285714285714,-53.1904761904762,34.2619047619048,84,0,0,0,1,0,0,0,0,0,0,0,0
818,43.725,-54.55,56.1,80,0,0,0,1,0,0,0,0,0,0,0,0
819,-27.752808988764,-73.0337078651685,42.4719101123596,89,0,0,1,0,0,0,0,0,0,0,0,0
820,-51.0277777777778,-28.1944444444444,55.8611111111111,72,0,0,1,0,0,0,0,0,0,0,0,0
821,3.81132075471698,-18.4150943396226,37.4339622641509,53,0,0,0.056603773584906,0.943396226415094,0,0,0,0,0,0,0,0
822,-44.9122807017544,-53.2280701754386,20.8070175438597,57,0,0,1,0,0,0,0,0,0,0,0,0
823,58.0909090909091,-34.0681818181818,28.8409090909091,88,0,0,0,1,0,0,0,0,0,0,0,0
824,-7.78571428571429,-46.3571428571429,14.0714285714286,56,0,0,1,0,0,0,0,0,0,0,0,0
825,20.2307692307692,-55.1153846153846,14.5384615384615,52,0,0,0,1,0,0,0,0,0,0,0,0
826,64.1875,-12.03125,29.21875,64,0,0,0,1,0,0,0,0,0,0,0,0
827,4.32,-68.3466666666667,55.84,75,0,0,0.053333333333333,0.946666666666667,0,0,0,0,0,0,0,0
828,-39.7297297297297,-38.9459459459459,39.9189189189189,74,0,0,1,0,0,0,0,0,0,0,0,0
829,4.38297872340426,-32.936170212766,55.7872340425532,47,0,0,0,1,0,0,0,0,0,0,0,0
830,45.6279069767442,-32.7441860465116,59.3720930232558,86,0,0,0,1,0,0,0,0,0,0,0,0
831,-35.5862068965517,-74.8505747126437,45.9770114942529,87,0,0,1,0,0,0,0,0,0,0,0,0
832,24.1627906976744,-57.2325581395349,47.7906976744186,86,0,0,0,1,0,0,0,0,0,0,0,0
833,14.8723404255319,-41.8936170212766,49.4893617021277,94,0,0,0,1,0,0,0,0,0,0,0,0
834,-4.41791044776119,-29.2537313432836,49.1044776119403,67,0,0,1,0,0,0,0,0,0,0,0,0
835,54.0192307692308,-50.3076923076923,27.0961538461538,104,0,0,0,1,0,0,0,0,0,0,0,0
836,-25.9285714285714,-57.8571428571429,28.0714285714286,28,0,0,1,0,0,0,0,0,0,0,0,0
837,-4.51063829787234,-62.8085106382979,2.8936170212766,47,0,0,1,0,0,0,0,0,0,0,0,0
838,-44.1860465116279,-34.8372093023256,20.9767441860465,43,0,0,1,0,0,0,0,0,0,0,0,0
839,57.1578947368421,-8.52631578947369,9.94736842105263,38,0,0,0,1,0,0,0,0,0,0,0,0
840,-24.2264150943396,-33.1320754716981,73.3207547169811,53,0,0,1,0,0,0,0,0,0,0,0,0
841,4.89655172413793,-56.6896551724138,11.4827586206897,58,0,0,0,1,0,0,0,0,0,0,0,0
842,47.6923076923077,-74.8923076923077,22.1538461538462,65,0,0,0,1,0,0,0,0,0,0,0,0
843,34.675,-46.65,39.8,80,0,0,0,1,0,0,0,0,0,0,0,0
844,-13.5272727272727,-28.9454545454545,45.6,55,0,0,1,0,0,0,0,0,0,0,0,0
845,56.65,-15.3,51.1,40,0,0,0,1,0,0,0,0,0,0,0,0
846,-32.9705882352941,-36.7941176470588,45.2647058823529,68,0,0,1,0,0,0,0,0,0,0,0,0
847,15,-21.3684210526316,38.8947368421053,38,0,0,0,1,0,0,0,0,0,0,0,0
848,56.3950617283951,-33.4567901234568,53.1604938271605,81,0,0,0,1,0,0,0,0,0,0,0,0
849,-57.2727272727273,-31.1168831168831,50.1298701298701,77,0,0,1,0,0,0,0,0,0,0,0,0
850,-39.2272727272727,-22.8181818181818,16.4090909090909,44,0,0,1,0,0,0,0,0,0,0,0,0
851,57.5526315789474,-29.8421052631579,20.6315789473684,76,0,0,0,1,0,0,0,0,0,0,0,0
852,21.9230769230769,-46.0769230769231,3.69230769230769,26,0,0,0,1,0,0,0,0,0,0,0,0
853,-6.38202247191011,-70.3820224719101,56.1348314606742,89,0,0,1,0,0,0,0,0,0,0,0,0
854,4.375,-59.34375,63.53125,64,0,0,0,1,0,0,0,0,0,0,0,0
855,36.3103448275862,-73.9310344827586,46.9655172413793,58,0,0,0,1,0,0,0,0,0,0,0,0
856,-60.958904109589,-53.9178082191781,24.6575342465753,73,0,0,1,0,0,0,0,0,0,0,0,0
857,-48.2040816326531,-34.4489795918367,26.2448979591837,49,0,0,1,0,0,0,0,0,0,0,0,0
858,-7.55555555555556,-49.3333333333333,22.5555555555556,72,0,0,1,0,0,0,0,0,0,0,0,0
859,7.41772151898734,-33.9240506329114,34.4810126582278,79,0,0,0,1,0,0,0,0,0,0,0,0
860,-28.4761904761905,-73.6666666666667,33.1428571428571,42,0,0,1,0,0,0,0,0,0,0,0,0
861,20.2162162162162,-74.8648648648649,55.5945945945946,74,0,0,0,1,0,0,0,0,0,0,0,0
862,35.8947368421053,-34.8157894736842,55.7894736842105,76,0,0,0,1,0,0,0,0,0,0,0,0
863,-57.0869565217391,-63.695652173913,14.7391304347826,46,0,0,1,0,0,0,0,0,0,0,0,0
864,57.7391304347826,-21.3623188405797,16.9565217391304,69,0,0,0,1,0,0,0,0,0,0,0,0
865,-9.82608695652174,-39.8260869565217,-1.91304347826087,23,0,0,1,0,0,0,0,0,0,0,0,0
866,52.0571428571429,-56.7428571428571,14.5428571428571,70,0,0,0,1,0,0,0,0,0,0,0,0
867,20.5957446808511,-62.6382978723404,22.5531914893617,47,0,0,0,1,0,0,0,0,0,0,0,0
868,-26.9032258064516,-40.5161290322581,56.4838709677419,62,0,0,1,0,0,0,0,0,0,0,0,0
869,-3.77142857142857,-37.0857142857143,26.6,70,0,0,1,0,0,0,0,0,0,0,0,0
870,-63.5675675675676,-14.0540540540541,14.4324324324324,37,0,0,1,0,0,0,0,0,0,0,0,0
871,-30.5866666666667,-49.44,68,75,0,0,1,0,0,0,0,0,0,0,0,0
872,45.3469387755102,-30.6530612244898,21.0204081632653,49,0,0,0,1,0,0,0,0,0,0,0,0
873,-20.6666666666667,-62.5833333333333,5.41666666666667,48,0,0,1,0,0,0,0,0,0,0,0,0
874,-13.375,-61.3541666666667,59.2916666666667,96,0,0,1,0,0,0,0,0,0,0,0,0
875,6.58536585365854,-26.9268292682927,27.0731707317073,41,0,0,0,1,0,0,0,0,0,0,0,0
876,6.75409836065574,-44.8524590163934,15.672131147541,61,0,0,0,1,0,0,0,0,0,0,0,0
877,-38.0714285714286,-52.7857142857143,30.1785714285714,56,0,0,1,0,0,0,0,0,0,0,0,0
878,53.5833333333333,-67.0555555555556,22.5277777777778,72,0,0,0,1,0,0,0,0,0,0,0,0
879,8.21212121212121,-23.2121212121212,42.1515151515152,66,0,0,0,1,0,0,0,0,0,0,0,0
880,-50.2461538461539,-69.5076923076923,33.8769230769231,65,0,0,1,0,0,0,0,0,0,0,0,0
881,26,-37.1063829787234,74.0425531914894,47,0,0,0,1,0,0,0,0,0,0,0,0
882,57.9130434782609,-12.3478260869565,22.6086956521739,69,0,0,0,1,0,0,0,0,0,0,0,0
883,-10.6792452830189,-45.7358490566038,75.2830188679245,53,0,0,1,0,0,0,0,0,0,0,0,0
884,66.2162162162162,-40.6486486486486,17.1351351351351,37,0,0,0,1,0,0,0,0,0,0,0,0
885,-63.3055555555556,-35.5555555555556,35.5833333333333,72,0,0,1,0,0,0,0,0,0,0,0,0
886,8.88524590163934,-46.2295081967213,66.8196721311475,61,0,0,0,1,0,0,0,0,0,0,0,0
887,-14.2784810126582,-45.7215189873418,50.5316455696203,79,0,0,1,0,0,0,0,0,0,0,0,0
888,-39.3913043478261,-33.7971014492754,48.4927536231884,69,0,0,1,0,0,0,0,0,0,0,0,0
889,-2.875,-73.4375,41.875,64,0,0,0.984375,0.015625,0,0,0,0,0,0,0,0
890,14.9156626506024,-58.433734939759,37.6385542168675,83,0,0,0,1,0,0,0,0,0,0,0,0
891,-53.6,-47.35,35.275,80,0,0,1,0,0,0,0,0,0,0,0,0
892,19.7959183673469,-60.1632653061225,8.3265306122449,49,0,0,0,1,0,0,0,0,0,0,0,0
893,-17.0980392156863,-41.2549019607843,62.8235294117647,51,0,0,1,0,0,0,0,0,0,0,0,0
894,40.9090909090909,-74.5454545454546,39.5064935064935,77,0,0,0,1,0,0,0,0,0,0,0,0
895,-13.7083333333333,-61.2916666666667,2.08333333333333,48,0,0,1,0,0,0,0,0,0,0,0,0
896,50.6493506493507,-40.0779220779221,55.012987012987,77,0,0,0,1,0,0,0,0,0,0,0,0
897,7.89583333333333,-72.2916666666667,46.2291666666667,96,0,0,0,1,0,0,0,0,0,0,0,0
898,-40.1917808219178,-66.5753424657534,28.4931506849315,73,0,0,1,0,0,0,0,0,0,0,0,0
899,29.8867924528302,-73.622641509434,26.9433962264151,53,0,0,0,1,0,0,0,0,0,0,0,0
900,59.7586206896552,-17.1034482758621,44.7241379310345,58,0,0,0,1,0,0,0,0,0,0,0,0
901,-63,-43.1333333333333,32.3,60,0,0,1,0,0,0,0,0,0,0,0,0
902,34.6521739130435,-41.2173913043478,45.8913043478261,92,0,0,0,1,0,0,0,0,0,0,0,0
903,45.04,-75.44,31.3866666666667,75,0,0,0,1,0,0,0,0,0,0,0,0
904,-31.8518518518519,-33.3333333333333,69.4814814814815,54,0,0,1,0,0,0,0,0,0,0,0,0
905,-48.5263157894737,-56.3947368421053,52.4210526315789,76,0,0,1,0,0,0,0,0,0,0,0,0
906,-23.0243902439024,-56.9756097560976,3.70731707317073,41,0,0,1,0,0,0,0,0,0,0,0,0
907,24.4273504273504,-58.4273504273504,56.8034188034188,117,0,0,0,1,0,0,0,0,0,0,0,0
908,-49.2941176470588,-16.8627450980392,20.2352941176471,51,0,0,1,0,0,0,0,0,0,0,0,0
909,-47.4716981132075,-45.1320754716981,22.6415094339623,53,0,0,1,0,0,0,0,0,0,0,0,0
910,46.448275862069,-45.9310344827586,22.7931034482759,58,0,0,0,1,0,0,0,0,0,0,0,0
911,-28,-67.2923076923077,35.5692307692308,65,0,0,1,0,0,0,0,0,0,0,0,0
912,-3.03125,-63.28125,12.1875,64,0,0,0.96875,0.03125,0,0,0,0,0,0,0,0
913,52.4,-21.0545454545455,31.9636363636364,55,0,0,0,1,0,0,0,0,0,0,0,0
914,24.031746031746,-40.5079365079365,68.0634920634921,63,0,0,0,1,0,0,0,0,0,0,0,0
915,26.093023255814,-63.3953488372093,40.1162790697674,86,0,0,0,1,0,0,0,0,0,0,0,0
916,66.2307692307692,-25.2307692307692,16.0769230769231,52,0,0,0,1,0,0,0,0,0,0,0,0
917,-62.8421052631579,-20.0526315789474,38.5789473684211,38,0,0,1,0,0,0,0,0,0,0,0,0
918,-8.78048780487805,-57.1707317073171,27.1463414634146,82,0,0,1,0,0,0,0,0,0,0,0,0
919,50.5925925925926,-12.9259259259259,10.4444444444444,54,0,0,0,1,0,0,0,0,0,0,0,0
920,-46.7761194029851,-36.2686567164179,34.4477611940299,67,0,0,1,0,0,0,0,0,0,0,0,0
921,-3.36986301369863,-21.8356164383562,42.5753424657534,73,0,0,0.945205479452055,0.054794520547945,0,0,0,0,0,0,0,0
922,-32.6666666666667,-69.6923076923077,28.974358974359,39,0,0,1,0,0,0,0,0,0,0,0,0
923,28.2666666666667,-64.3047619047619,50.3809523809524,105,0,0,0,1,0,0,0,0,0,0,0,0
924,-44.2769230769231,-39.1076923076923,60.8,65,0,0,1,0,0,0,0,0,0,0,0,0
925,12.0243902439024,-50.0731707317073,46.9268292682927,82,0,0,0,1,0,0,0,0,0,0,0,0
926,5.77049180327869,-40.7213114754098,22.2950819672131,61,0,0,0,1,0,0,0,0,0,0,0,0
927,-47.8315789473684,-44,42.8421052631579,95,0,0,1,0,0,0,0,0,0,0,0,0
928,16.1176470588235,-72.9803921568628,33.3725490196078,51,0,0,0,1,0,0,0,0,0,0,0,0
929,55.0617283950617,-39.0617283950617,37.3333333333333,81,0,0,0,1,0,0,0,0,0,0,0,0
930,36.96875,-80.84375,33.90625,64,0,0,0,1,0,0,0,0,0,0,0,0
931,-15.2190476190476,-50.8190476190476,57.9619047619048,105,0,0,1,0,0,0,0,0,0,0,0,0
932,-12.112676056338,-69.0704225352113,62.7323943661972,71,0,0,1,0,0,0,0,0,0,0,0,0
933,34.3423423423423,-51.3693693693694,52.3243243243243,111,0,0,0,1,0,0,0,0,0,0,0,0
934,-3.34939759036145,-27.566265060241,35.7831325301205,83,0,0,1,0,0,0,0,0,0,0,0,0
935,28.8269230769231,-71.8653846153846,53.3461538461538,104,0,0,0,1,0,0,0,0,0,0,0,0
936,50.5897435897436,-68.8974358974359,30.1794871794872,78,0,0,0,1,0,0,0,0,0,0,0,0
937,-51.1851851851852,-62.2469135802469,42.8395061728395,81,0,0,1,0,0,0,0,0,0,0,0,0
938,-46.3265306122449,-25.1020408163265,16,49,0,0,1,0,0,0,0,0,0,0,0,0
939,-28.8101265822785,-45.3924050632911,47.6708860759494,79,0,0,1,0,0,0,0,0,0,0,0,0
940,-8.37209302325581,-45.2093023255814,5.06976744186047,43,0,0,1,0,0,0,0,0,0,0,0,0
941,38.7619047619048,-27.3333333333333,20.9047619047619,42,0,0,0,1,0,0,0,0,0,0,0,0
942,8.85,-56.85,4.85,40,0,0,0,1,0,0,0,0,0,0,0,0
943,34.8695652173913,-44.5217391304348,68.0217391304348,92,0,0,0,1,0,0,0,0,0,0,0,0
944,-34.5681818181818,-38.2045454545455,55.0227272727273,88,0,0,1,0,0,0,0,0,0,0,0,0
945,-13.3809523809524,-21.5714285714286,43.3333333333333,42,0,0,1,0,0,0,0,0,0,0,0,0
946,20.5333333333333,-51.2,8.66666666666667,45,0,0,0,1,0,0,0,0,0,0,0,0
947,-31.2777777777778,-63.0185185185185,49.8703703703704,108,0,0,1,0,0,0,0,0,0,0,0,0
948,-4.93478260869565,-47.5,54.3478260869565,92,0,0,1,0,0,0,0,0,0,0,0,0
949,-16.9285714285714,-77.3571428571429,51.2857142857143,56,0,0,1,0,0,0,0,0,0,0,0,0
950,10.0571428571429,-75.2571428571429,55.9142857142857,70,0,0,0,1,0,0,0,0,0,0,0,0
951,45.3932584269663,-58.5393258426966,27.5056179775281,89,0,0,0,1,0,0,0,0,0,0,0,0
952,-51.6111111111111,-21.1111111111111,56.9444444444444,36,0,0,1,0,0,0,0,0,0,0,0,0
953,58.2337662337662,-25.8701298701299,31.6623376623377,77,0,0,0,1,0,0,0,0,0,0,0,0
954,-2.175,-67.65,31.35,80,0,0,0.925,0.075,0,0,0,0,0,0,0,0
955,11.8108108108108,-36.9459459459459,56.1081081081081,74,0,0,0,1,0,0,0,0,0,0,0,0
956,-63.2203389830509,-35.9661016949153,27.2542372881356,59,0,0,1,0,0,0,0,0,0,0,0,0
957,7.65909090909091,-36.2954545454545,41.5909090909091,88,0,0,0,1,0,0,0,0,0,0,0,0
958,-12.1866666666667,-46.8,67.1733333333333,75,0,0,1,0,0,0,0,0,0,0,0,0
959,51.041095890411,-66.3287671232877,37.6986301369863,73,0,0,0,1,0,0,0,0,0,0,0,0
960,-53.0322580645161,-51.5806451612903,21,62,0,0,1,0,0,0,0,0,0,0,0,0
961,-19.6571428571429,-63.6571428571429,21.1428571428571,35,0,0,1,0,0,0,0,0,0,0,0,0
962,-44.4878048780488,-48.8048780487805,57.0243902439024,82,0,0,1,0,0,0,0,0,0,0,0,0
963,59.2820512820513,-7.43589743589744,32.7179487179487,39,0,0,0,1,0,0,0,0,0,0,0,0
964,51.1176470588235,-23.4705882352941,23.5,68,0,0,0,1,0,0,0,0,0,0,0,0
965,-56.6764705882353,-25.6176470588235,17.5588235294118,68,0,0,1,0,0,0,0,0,0,0,0,0
966,28.26,-52.58,66.72,100,0,0,0,1,0,0,0,0,0,0,0,0
967,-20.0776699029126,-68.8155339805825,50.1553398058252,103,0,0,1,0,0,0,0,0,0,0,0,0
968,-56.2816901408451,-56.1408450704225,39.5774647887324,71,0,0,1,0,0,0,0,0,0,0,0,0
969,14.9180327868852,-37.3770491803279,40.5573770491803,61,0,0,0,1,0,0,0,0,0,0,0,0
970,46.6666666666667,-26.1111111111111,38,54,0,0,0,1,0,0,0,0,0,0,0,0
971,-13.2380952380952,-49.7460317460318,37.3650793650794,63,0,0,1,0,0,0,0,0,0,0,0,0
972,43.5714285714286,-42.6190476190476,61.2142857142857,84,0,0,0,1,0,0,0,0,0,0,0,0
973,-9.54666666666667,-63.2,18.9066666666667,75,0,0,1,0,0,0,0,0,0,0,0,0
974,4.48148148148148,-41.3333333333333,54.4444444444444,54,0,0,0,1,0,0,0,0,0,0,0,0
975,-53.7619047619048,-12.2380952380952,14.2380952380952,42,0,0,1,0,0,0,0,0,0,0,0,0
976,28.1866666666667,-39.76,54.1066666666667,75,0,0,0,1,0,0,0,0,0,0,0,0
977,-64.2325581395349,-16.8837209302326,22.2790697674419,43,0,0,1,0,0,0,0,0,0,0,0,0
978,63.8536585365854,-48.390243902439,15.9512195121951,41,0,0,0,1,0,0,0,0,0,0,0,0
979,-5,-33.04,56,50,0,0,1,0,0,0,0,0,0,0,0,0
980,-28.112676056338,-55.8591549295775,63.3239436619718,71,0,0,1,0,0,0,0,0,0,0,0,0
981,4.7027027027027,-52,18.3783783783784,74,0,0,0.013513513513514,0.986486486486486,0,0,0,0,0,0,0,0
982,-15.3235294117647,-38.5,45.3235294117647,68,0,0,1,0,0,0,0,0,0,0,0,0
983,-44.4788732394366,-58.169014084507,27.5492957746479,71,0,0,1,0,0,0,0,0,0,0,0,0
984,57.2820512820513,-24.5641025641026,50.4615384615385,78,0,0,0,1,0,0,0,0,0,0,0,0
985,44.4313725490196,-13.1372549019608,12.7058823529412,51,0,0,0,1,0,0,0,0,0,0,0,0
986,-16.4109589041096,-54.6849315068493,8.9041095890411,73,0,0,1,0,0,0,0,0,0,0,0,0
987,7.74074074074074,-62.2592592592593,41.3888888888889,108,0,0,0,1,0,0,0,0,0,0,0,0
988,-44.8571428571429,-31.1071428571429,62.3571428571429,56,0,0,1,0,0,0,0,0,0,0,0,0
989,-63.3461538461538,-20.9615384615385,17.4230769230769,52,0,0,1,0,0,0,0,0,0,0,0,0
990,19.0606060606061,-59,28.2424242424242,66,0,0,0,1,0,0,0,0,0,0,0,0
991,60.6071428571429,-56.4285714285714,16.25,56,0,0,0,1,0,0,0,0,0,0,0,0
992,46.1818181818182,-49.6883116883117,30.7532467532468,77,0,0,0,1,0,0,0,0,0,0,0,0
993,-32.969696969697,-44.2424242424242,40.6060606060606,66,0,0,1,0,0,0,0,0,0,0,0,0
994,51.6635514018692,-38.7289719626168,46.0373831775701,107,0,0,0,1,0,0,0,0,0,0,0,0
995,-32.6153846153846,-53.1692307692308,35.6923076923077,65,0,0,1,0,0,0,0,0,0,0,0,0
996,-25.6470588235294,-75.1176470588235,50.8823529411765,68,0,0,1,0,0,0,0,0,0,0,0,0
997,-35.1714285714286,-74.5142857142857,35.3428571428571,70,0,0,1,0,0,0,0,0,0,0,0,0
998,20.7252747252747,-68.2197802197802,62.021978021978,91,0,0,0,1,0,0,0,0,0,0,0,0
999,50.0869565217391,-8.47826086956522,15.3478260869565,46,0,0,0,1,0,0,0,0,0,0,0,0
1000,18.2682926829268,-54.1463414634146,71.1707317073171,82,0,0,0,1,0,0,0,0,0,0,0,0
1001,-55.6338028169014,-21.0704225352113,26.112676056338,71,0,0,1,0,0,0,0,0,0,0,0,0
1002,19.9473684210526,-51.6315789473684,20.0526315789474,38,0,0,0,1,0,0,0,0,0,0,0,0
1003,57.0819672131148,-58.0327868852459,37.3114754098361,61,0,0,0,1,0,0,0,0,0,0,0,0
1004,-60.5230769230769,-44.4,39.9384615384615,65,0,0,1,0,0,0,0,0,0,0,0,0
1005,-43.175,-30.05,54.75,80,0,0,1,0,0,0,0,0,0,0,0,0
1006,43.9770114942529,-44.4367816091954,40.0919540229885,87,0,0,0,1,0,0,0,0,0,0,0,0
1007,-37.22,-67.98,39,100,0,0,1,0,0,0,0,0,0,0,0,0
1008,-2.03846153846154,-16.3076923076923,34.4615384615385,52,0,0,0.980769230769231,0.019230769230769,0,0,0,0,0,0,0,0
1009,-10.03125,-52.1875,3.5625,64,0,0,1,0,0,0,0,0,0,0,0,0
1010,65.5087719298246,-10.8070175438597,20.7017543859649,57,0,0,0,1,0,0,0,0,0,0,0,0
1011,6.77647058823529,-68.9411764705882,35.6,85,0,0,0,1,0,0,0,0,0,0,0,0
1012,-10.3870967741935,-54.2258064516129,72.9354838709677,62,0,0,1,0,0,0,0,0,0,0,0,0
1013,39.6315789473684,-13.5789473684211,20,38,0,0,0,1,0,0,0,0,0,0,0,0
1014,50.6197183098592,-60.8732394366197,43.830985915493,71,0,0,0,1,0,0,0,0,0,0,0,0
1015,-56.9655172413793,-45.6781609195402,24.4367816091954,87,0,0,1,0,0,0,0,0,0,0,0,0
1016,11.5064935064935,-50.7012987012987,9.16883116883117,77,0,0,0,1,0,0,0,0,0,0,0,0
1017,-5.68674698795181,-38,33.9518072289157,83,0,0,1,0,0,0,0,0,0,0,0,0
1018,47.3414634146342,-61.4146341463415,19.3170731707317,82,0,0,0,1,0,0,0,0,0,0,0,0
1019,16.5194805194805,-45.1948051948052,67.948051948052,77,0,0,0,1,0,0,0,0,0,0,0,0
1020,-29.6857142857143,-63.1142857142857,61.6285714285714,70,0,0,1,0,0,0,0,0,0,0,0,0
1021,44.1724137931034,-48.551724137931,48.3103448275862,116,0,0,0,1,0,0,0,0,0,0,0,0
1022,-23.2808988764045,-57.3707865168539,47.123595505618,89,0,0,1,0,0,0,0,0,0,0,0,0
1023,-49.013698630137,-66.7123287671233,26.3013698630137,73,0,0,1,0,0,0,0,0,0,0,0,0
1024,-19.52,-46.16,-2.4,25,0,0,1,0,0,0,0,0,0,0,0,0
1025,-33.1666666666667,-27.0555555555556,19.8888888888889,36,0,0,1,0,0,0,0,0,0,0,0,0
1026,25.7142857142857,-65.4285714285714,8.14285714285714,28,0,0,0,1,0,0,0,0,0,0,0,0
1027,56.5633802816901,-52.5915492957746,43.9718309859155,71,0,0,0,1,0,0,0,0,0,0,0,0
1028,-26.6666666666667,-63.9444444444444,2.44444444444444,36,0,0,1,0,0,0,0,0,0,0,0,0
1029,-18.056338028169,-48.3098591549296,73.4647887323944,71,0,0,1,0,0,0,0,0,0,0,0,0
1030,-59.0181818181818,-23.1272727272727,44.3636363636364,55,0,0,1,0,0,0,0,0,0,0,0,0
1031,63.6896551724138,-16.6551724137931,15.448275862069,58,0,0,0,1,0,0,0,0,0,0,0,0
1032,8.02222222222222,-48.4,26.0222222222222,90,0,0,0,1,0,0,0,0,0,0,0,0
1033,16.0588235294118,-68.078431372549,53.9803921568627,102,0,0,0,1,0,0,0,0,0,0,0,0
1034,29.5862068965517,-59.1379310344828,33.2068965517241,58,0,0,0,1,0,0,0,0,0,0,0,0
1035,19.8227848101266,-44.7594936708861,59.3164556962025,79,0,0,0,1,0,0,0,0,0,0,0,0
1036,-45.4444444444444,-69.0833333333333,43,72,0,0,1,0,0,0,0,0,0,0,0,0
1037,-8.21428571428571,-58.4761904761905,42.1904761904762,84,0,0,1,0,0,0,0,0,0,0,0,0
1038,15.6571428571429,-74.9428571428571,48.4,70,0,0,0,1,0,0,0,0,0,0,0,0
1039,-56.0833333333333,-32.2222222222222,31.6666666666667,72,0,0,1,0,0,0,0,0,0,0,0,0
1040,-14.7555555555556,-37.6,-6.48888888888889,45,0,0,1,0,0,0,0,0,0,0,0,0
1041,55.44,-30.12,40.16,100,0,0,0,1,0,0,0,0,0,0,0,0
1042,-1.78125,-29.1875,28.4375,64,0,0,0.8125,0.1875,0,0,0,0,0,0,0,0
1043,-61.1,-57.6,17.35,40,0,0,1,0,0,0,0,0,0,0,0,0
1044,-33.0891089108911,-54.3960396039604,53.7227722772277,101,0,0,1,0,0,0,0,0,0,0,0,0
1045,13.1803278688525,-75.1147540983606,40.1311475409836,61,0,0,0,1,0,0,0,0,0,0,0,0
1046,44.3116883116883,-67.7402597402597,24.025974025974,77,0,0,0,1,0,0,0,0,0,0,0,0
1047,13.1168831168831,-57.6623376623377,22.3636363636364,77,0,0,0,1,0,0,0,0,0,0,0,0
1048,-54.231884057971,-39.6811594202898,28.7826086956522,69,0,0,1,0,0,0,0,0,0,0,0,0
1049,-11.6571428571429,-34.9142857142857,51.6571428571429,70,0,0,1,0,0,0,0,0,0,0,0,0
1050,-14.4090909090909,-46.2727272727273,2.68181818181818,44,0,0,1,0,0,0,0,0,0,0,0,0
1051,30.1666666666667,-67.1666666666667,32.5,72,0,0,0,1,0,0,0,0,0,0,0,0
1052,63.1333333333333,-12.8333333333333,37.5666666666667,60,0,0,0,1,0,0,0,0,0,0,0,0
1053,15.2692307692308,-45.3846153846154,3,52,0,0,0,1,0,0,0,0,0,0,0,0
1054,-28.047619047619,-31.8571428571429,56.7142857142857,42,0,0,1,0,0,0,0,0,0,0,0,0
1055,-54.6829268292683,-21.2926829268293,33.5609756097561,82,0,0,1,0,0,0,0,0,0,0,0,0
1056,-50.4556962025317,-48.253164556962,51.746835443038,79,0,0,1,0,0,0,0,0,0,0,0,0
1057,51.8333333333333,-25.7333333333333,57.1666666666667,60,0,0,0,1,0,0,0,0,0,0,0,0
1058,-15.1290322580645,-63.5483870967742,41,62,0,0,1,0,0,0,0,0,0,0,0,0
1059,-4.59701492537313,-63.4328358208955,60.6567164179104,67,0,0,1,0,0,0,0,0,0,0,0,0
1060,63.1084337349398,-49.421686746988,23.4216867469879,83,0,0,0,1,0,0,0,0,0,0,0,0
1061,-30.5866666666667,-68.96,55.1466666666667,75,0,0,1,0,0,0,0,0,0,0,0,0
1062,36.7021276595745,-61.3829787234043,56.2553191489362,94,0,0,0,1,0,0,0,0,0,0,0,0
1063,5.89189189189189,-62.6216216216216,19.2432432432432,74,0,0,0.013513513513514,0.986486486486486,0,0,0,0,0,0,0,0
1064,15.3529411764706,-33,48.4117647058824,68,0,0,0,1,0,0,0,0,0,0,0,0
1065,62.3636363636364,-28.2337662337662,44.5454545454546,77,0,0,0,1,0,0,0,0,0,0,0,0
