ROI_number,X_MNI,Y_MNI,Z_MNI,VOL,Frontal_L,Frontal_R,Insula_L,Insula_R,Occipital_L,Occipital_R,Parietal_L,Parietal_R,Subcortical_L,Subcortical_R,Temporal_L,Temporal_R
986,-14.167,-46.167,2.2083,48,0,0,0,0,0,0,1,0,0,0,0,0
987,4.4545,-58.424,63.879,66,0,0,0,0,0,0,0,1,0,0,0,0
988,27.643,-54.339,55.143,112,0,0,0,0,0,0,0,1,0,0,0,0
989,-44.969,-54.125,20.844,64,0,0,0,0,0,0,1,0,0,0,0,0
990,-59.6,-21.4,15.767,60,0,0,0,0,0,0,1,0,0,0,0,0
991,56.762,-15.381,50.857,42,0,0,0,0,0,0,0,1,0,0,0,0
992,-14,-28.678,38.068,59,0,0,0,0,0,0,1,0,0,0,0,0
993,60.714,-54.714,27.81,84,0,0,0,0,0,0,0,1,0,0,0,0
994,53.726,-47.761,34.889,117,0,0,0,0,0,0,0,1,0,0,0,0
995,23.255,-55.725,21.137,51,0,0,0,0,0,0,0,1,0,0,0,0
996,25.152,-38.333,73.576,66,0,0,0,0,0,0,0,1,0,0,0,0
997,41.085,-28.447,49.489,94,0,0,0,0,0,0,0,1,0,0,0,0
998,4.5424,-43.322,33.339,118,0,0,0,0,0,0,0.076271,0.92373,0,0,0,0
999,24.423,-74.769,39.904,104,0,0,0,0,0,0,0,1,0,0,0,0
1000,45.963,-61.383,31.346,107,0,0,0,0,0,0,0,1,0,0,0,0
1001,50.643,-62.69,42.452,84,0,0,0,0,0,0,0,1,0,0,0,0
1002,-41.798,-52.427,33.978,89,0,0,0,0,0,0,1,0,0,0,0,0
1003,-1.5435,-30.87,46.196,92,0,0,0,0,0,0,0.78261,0.21739,0,0,0,0
1004,-5.46,-67.1,55.9,100,0,0,0,0,0,0,1,0,0,0,0,0
1005,-5.0256,-40,45.641,117,0,0,0,0,0,0,1,0,0,0,0,0
1006,37.286,-35.771,38.771,70,0,0,0,0,0,0,0,1,0,0,0,0
1007,-31.746,-62.845,59.859,71,0,0,0,0,0,0,1,0,0,0,0,0
1008,-37.765,-57.782,41.479,119,0,0,0,0,0,0,1,0,0,0,0,0
1009,-34.4,-58.487,50.47,115,0,0,0,0,0,0,1,0,0,0,0,0
1010,-29,-39.237,63.237,76,0,0,0,0,0,0,1,0,0,0,0,0
1011,63.681,-12.058,36.203,69,0,0,0,0,0,0,0,1,0,0,0,0
1012,-58.506,-39.241,46.115,87,0,0,0,0,0,0,1,0,0,0,0,0
1013,10.78,-45.39,74.237,59,0,0,0,0,0,0,0,1,0,0,0,0
1014,-55.053,-21.895,33.705,95,0,0,0,0,0,0,1,0,0,0,0,0
1015,6.8829,-63.315,45.243,111,0,0,0,0,0,0,0,1,0,0,0,0
1016,28.981,-61.462,62.442,104,0,0,0,0,0,0,0,1,0,0,0,0
1017,-41.011,-37.448,47.103,87,0,0,0,0,0,0,1,0,0,0,0,0
1018,6.3636,-33.927,26.836,55,0,0,0,0,0,0,0,1,0,0,0,0
1019,-21.347,-92.752,-1.4059,101,0,0,0,0,1,0,0,0,0,0,0,0
1020,-29.068,-68.636,-9.1136,88,0,0,0,0,1,0,0,0,0,0,0,0
1021,13,-98.41,-6.4615,78,0,0,0,0,0,1,0,0,0,0,0,0
1022,25.097,-50.742,-4.5806,62,0,0,0,0,0,1,0,0,0,0,0,0
1023,-22.304,-78.203,35.722,79,0,0,0,0,1,0,0,0,0,0,0,0
1024,-14.816,-45.714,-8.9388,49,0,0,0,0,1,0,0,0,0,0,0,0
1025,-61.28,-57.84,8.64,25,0,0,0,0,1,0,0,0,0,0,0,0
1026,2.4746,-77.864,4.6441,118,0,0,0,0,0.34746,0.65254,0,0,0,0,0,0
1027,-14.303,-86.687,22.667,99,0,0,0,0,1,0,0,0,0,0,0,0
1028,29.173,-80.747,25.947,75,0,0,0,0,0,1,0,0,0,0,0,0
1029,17.958,-62.417,15.875,48,0,0,0,0,0,1,0,0,0,0,0,0
1030,37.407,-73.889,9,54,0,0,0,0,0,1,0,0,0,0,0,0
1031,-16.263,-59.342,-9.1579,76,0,0,0,0,1,0,0,0,0,0,0,0
1032,-38.029,-86.886,17.2,70,0,0,0,0,1,0,0,0,0,0,0,0
1033,14.591,-82.636,45.136,44,0,0,0,0,0,1,0,0,0,0,0,0
1034,21.366,-46.878,-12.732,41,0,0,0,0,0,1,0,0,0,0,0,0
1035,-27.258,-82.097,41.613,62,0,0,0,0,1,0,0,0,0,0,0,0
1036,36.192,-80.769,-19.769,52,0,0,0,0,0,1,0,0,0,0,0,0
1037,-36.051,-81.487,-20.923,39,0,0,0,0,1,0,0,0,0,0,0,0
1038,-18.083,-66.708,9.7083,48,0,0,0,0,1,0,0,0,0,0,0,0
1039,-45.255,-78.627,30.745,51,0,0,0,0,1,0,0,0,0,0,0,0
1040,16.809,-44.213,-8,47,0,0,0,0,0,1,0,0,0,0,0,0
1041,-48.175,-64.325,7.725,80,0,0,0,0,1,0,0,0,0,0,0,0
1042,36.4,-92,-0.05,80,0,0,0,0,0,1,0,0,0,0,0,0
1043,-21.662,-55.292,-3.0769,65,0,0,0,0,1,0,0,0,0,0,0,0
1044,55.806,-65.161,6.4839,62,0,0,0,0,0,1,0,0,0,0,0,0
1045,-26.75,-67.75,22.7,40,0,0,0,0,1,0,0,0,0,0,0,0
1046,-42.2,-73.291,0.036364,110,0,0,0,0,1,0,0,0,0,0,0,0
1047,12.543,-57.543,-1.4857,70,0,0,0,0,0,1,0,0,0,0,0,0
1048,-8.6444,-70.822,25.489,90,0,0,0,0,1,0,0,0,0,0,0,0
1049,6.5429,-80.914,37.886,70,0,0,0,0,0,1,0,0,0,0,0,0
1050,40.255,-68.809,-8.4681,47,0,0,0,0,0,1,0,0,0,0,0,0
1051,-5.3455,-98.618,-10,55,0,0,0,0,1,0,0,0,0,0,0,0
1052,16.686,-99.229,7.8286,70,0,0,0,0,0,1,0,0,0,0,0,0
1053,-34.826,-81,41.174,46,0,0,0,0,1,0,0,0,0,0,0,0
1054,-21.767,-46.605,-8.093,43,0,0,0,0,1,0,0,0,0,0,0,0
1055,-44.588,-62.706,-8.3529,51,0,0,0,0,1,0,0,0,0,0,0,0
1056,-17.425,-79.816,-8.8966,87,0,0,0,0,1,0,0,0,0,0,0,0
1057,-28.361,-86.472,-21.278,72,0,0,0,0,1,0,0,0,0,0,0,0
1058,-13.193,-62.947,27.263,57,0,0,0,0,1,0,0,0,0,0,0,0
1059,16.209,-87.134,-19.254,67,0,0,0,0,0,1,0,0,0,0,0,0
1060,54.61,-67.525,-2.3051,59,0,0,0,0,0,1,0,0,0,0,0,0
1061,-38.655,-63.793,19.276,58,0,0,0,0,1,0,0,0,0,0,0,0
1062,-39.58,-68.988,-8.6914,81,0,0,0,0,1,0,0,0,0,0,0,0
1063,29.28,-75.333,-8.3733,75,0,0,0,0,0,1,0,0,0,0,0,0
1064,32.353,-81.088,18.324,68,0,0,0,0,0,1,0,0,0,0,0,0
1065,-10.476,-82.635,44.254,63,0,0,0,0,1,0,0,0,0,0,0,0
1066,-10.295,-86.852,-20.033,61,0,0,0,0,1,0,0,0,0,0,0,0
1067,-10.187,-103.17,4.3467,75,0,0,0,0,1,0,0,0,0,0,0,0
1068,26,-52.16,-13.32,50,0,0,0,0,0,1,0,0,0,0,0,0
1069,-21,-51.714,-13.321,56,0,0,0,0,1,0,0,0,0,0,0,0
1070,47,-63.8,8.7333,60,0,0,0,0,0,1,0,0,0,0,0,0
1071,-48.825,-57.143,2.4444,63,0,0,0,0,1,0,0,0,0,0,0,0
1072,-13.97,-67.343,33.134,67,0,0,0,0,1,0,0,0,0,0,0,0
1073,16.234,-86.426,-9.383,94,0,0,0,0,0,1,0,0,0,0,0,0
1074,22.108,-92.973,23.514,74,0,0,0,0,0,1,0,0,0,0,0,0
1075,-37.368,-90.579,-7.0526,76,0,0,0,0,1,0,0,0,0,0,0,0
1076,-56.746,-65.104,6.806,67,0,0,0,0,1,0,0,0,0,0,0,0
1077,29.506,-83.011,9.9551,89,0,0,0,0,0,1,0,0,0,0,0,0
1078,15.276,-74.69,25.966,58,0,0,0,0,0,1,0,0,0,0,0,0
1079,-50.154,-69.6,-8.9538,65,0,0,0,0,1,0,0,0,0,0,0,0
1080,19.391,-61.565,1.5362,69,0,0,0,0,0,1,0,0,0,0,0,0
1081,-13.164,-79.291,16.709,110,0,0,0,0,1,0,0,0,0,0,0,0
1082,25.016,-93.619,-14.984,63,0,0,0,0,0,1,0,0,0,0,0,0
1083,24.162,-87.946,29.243,74,0,0,0,0,0,1,0,0,0,0,0,0
1084,-40.806,-75.161,26.516,62,0,0,0,0,1,0,0,0,0,0,0,0
1085,-10.785,-97.063,-15.266,79,0,0,0,0,1,0,0,0,0,0,0,0
1086,-33.902,-90.098,9.9024,82,0,0,0,0,1,0,0,0,0,0,0,0
1087,29.167,-61.7,-13.567,60,0,0,0,0,0,1,0,0,0,0,0,0
1088,49.38,-75.014,-7.4366,71,0,0,0,0,0,1,0,0,0,0,0,0
1089,10,-64.613,12.839,62,0,0,0,0,0,1,0,0,0,0,0,0
1090,-23.243,-61.676,-13.757,74,0,0,0,0,1,0,0,0,0,0,0,0
1091,43.348,-83.326,1.1461,89,0,0,0,0,0,1,0,0,0,0,0,0
1092,-14.88,-51.32,-5.44,50,0,0,0,0,1,0,0,0,0,0,0,0
1093,-31.077,-76.813,2.6813,91,0,0,0,0,1,0,0,0,0,0,0,0
1094,-5.1954,-86.92,36.253,87,0,0,0,0,1,0,0,0,0,0,0,0
1095,22.364,-99.169,-9.039,77,0,0,0,0,0,1,0,0,0,0,0,0
1096,20.571,-78.416,6.4675,77,0,0,0,0,0,1,0,0,0,0,0,0
1097,23.797,-81.729,32.847,59,0,0,0,0,0,1,0,0,0,0,0,0
1098,-14.524,-91.381,31.357,84,0,0,0,0,1,0,0,0,0,0,0,0
1099,-38.089,-80.467,7.3778,90,0,0,0,0,1,0,0,0,0,0,0,0
1100,-25.868,-97.947,-9.0526,76,0,0,0,0,1,0,0,0,0,0,0,0
1101,38.526,-80.351,11.263,57,0,0,0,0,0,1,0,0,0,0,0,0
1102,-20.163,-75,6.9302,86,0,0,0,0,1,0,0,0,0,0,0,0
1103,43.382,-74.545,-14.327,55,0,0,0,0,0,1,0,0,0,0,0,0
1104,-10.247,-66.055,-4.7945,73,0,0,0,0,1,0,0,0,0,0,0,0
1105,24.916,-83.494,-19.831,83,0,0,0,0,0,1,0,0,0,0,0,0
1106,-16.118,-72.971,39.382,68,0,0,0,0,1,0,0,0,0,0,0,0
1107,-37.123,-80.982,33.579,57,0,0,0,0,1,0,0,0,0,0,0,0
1108,8.1702,-86.34,30.277,94,0,0,0,0,0,1,0,0,0,0,0,0
1109,-27.77,-77.639,-19.541,61,0,0,0,0,1,0,0,0,0,0,0,0
1110,9.0238,-98.286,2.7381,84,0,0,0,0,0,1,0,0,0,0,0,0
1111,16.075,-90.6,29.9,80,0,0,0,0,0,1,0,0,0,0,0,0
1112,3.85,-68.9,4.625,80,0,0,0,0,0.1,0.9,0,0,0,0,0,0
1113,12.066,-71.846,-8.4615,91,0,0,0,0,0,1,0,0,0,0,0,0
1114,-14,-95.636,22.045,88,0,0,0,0,1,0,0,0,0,0,0,0
1115,21.115,-71.311,3.7377,61,0,0,0,0,0,1,0,0,0,0,0,0
1116,-18.947,-42.526,-13.684,38,0,0,0,0,1,0,0,0,0,0,0,0
1117,-40.9,-64.4,0.025,80,0,0,0,0,1,0,0,0,0,0,0,0
1118,38.73,-86.095,-14.381,63,0,0,0,0,0,1,0,0,0,0,0,0
1119,-49.393,-74.821,23.464,56,0,0,0,0,1,0,0,0,0,0,0,0
1120,-46.203,-75.826,-9.2754,69,0,0,0,0,1,0,0,0,0,0,0,0
1121,45.703,-78.622,8.4595,74,0,0,0,0,0,1,0,0,0,0,0,0
1122,-18.912,-81.018,43.298,57,0,0,0,0,1,0,0,0,0,0,0,0
1123,-43.607,-80,-15.082,61,0,0,0,0,1,0,0,0,0,0,0,0
1124,18.829,-55.171,-8.3659,82,0,0,0,0,0,1,0,0,0,0,0,0
1125,32.057,-92.857,8.7143,70,0,0,0,0,0,1,0,0,0,0,0,0
1126,-3.4098,-80.82,41.148,61,0,0,0,0,0.98361,0.016393,0,0,0,0,0,0
1127,-30.298,-90.766,19.191,94,0,0,0,0,1,0,0,0,0,0,0,0
1128,-15.886,-70.386,-12.205,88,0,0,0,0,1,0,0,0,0,0,0,0
1129,-13.068,-94.621,-5.5146,103,0,0,0,0,1,0,0,0,0,0,0,0
1130,4.5941,-72.297,13.762,101,0,0,0,0,0.079208,0.92079,0,0,0,0,0,0
1131,-21.367,-89.408,-11.51,98,0,0,0,0,1,0,0,0,0,0,0,0
1132,7.9155,-75.521,31.211,71,0,0,0,0,0,1,0,0,0,0,0,0
1133,-34.841,-72.493,14.116,69,0,0,0,0,1,0,0,0,0,0,0,0
1134,15.448,-49.586,-3.6552,58,0,0,0,0,0,1,0,0,0,0,0,0
1135,18.11,-83.077,23.473,91,0,0,0,0,0,1,0,0,0,0,0,0
1136,-26.083,-56.361,-9.3333,72,0,0,0,0,1,0,0,0,0,0,0,0
1137,18.096,-97.108,16.892,83,0,0,0,0,0,1,0,0,0,0,0,0
1138,-4.1975,-71.63,-1.1605,81,0,0,0,0,1,0,0,0,0,0,0,0
1139,46.81,-66.304,-1.8734,79,0,0,0,0,0,1,0,0,0,0,0,0
1140,-5.3247,-96.597,19.818,77,0,0,0,0,1,0,0,0,0,0,0,0
1141,-51.254,-72.328,7.0746,67,0,0,0,0,1,0,0,0,0,0,0,0
1142,-30.348,-65.159,-16.232,69,0,0,0,0,1,0,0,0,0,0,0,0
1143,36.879,-86.939,16.273,66,0,0,0,0,0,1,0,0,0,0,0,0
1144,-18.5,-90.15,-20.4,80,0,0,0,0,1,0,0,0,0,0,0,0
1145,35.135,-76.811,2.4595,74,0,0,0,0,0,1,0,0,0,0,0,0
1146,-12.659,-99.415,12.805,82,0,0,0,0,1,0,0,0,0,0,0,0
1147,-29.012,-80.193,29.253,83,0,0,0,0,1,0,0,0,0,0,0,0
1148,23.432,-68.595,-4.4865,74,0,0,0,0,0,1,0,0,0,0,0,0
1149,-33.378,-75.324,-14.514,74,0,0,0,0,1,0,0,0,0,0,0,0
1150,-42.229,-73.125,9.8542,96,0,0,0,0,1,0,0,0,0,0,0,0
1151,23.215,-90.355,-4.5794,107,0,0,0,0,0,1,0,0,0,0,0,0
1152,-5.8919,-71.568,17.054,74,0,0,0,0,1,0,0,0,0,0,0,0
1153,6.75,-82.455,-14.591,88,0,0,0,0,0,1,0,0,0,0,0,0
1154,15.77,-74.92,15.218,87,0,0,0,0,0,1,0,0,0,0,0,0
1155,-22.382,-86.472,34.157,89,0,0,0,0,1,0,0,0,0,0,0,0
1156,51.524,-72.19,7.5238,63,0,0,0,0,0,1,0,0,0,0,0,0
1157,11.108,-93.405,23.351,74,0,0,0,0,0,1,0,0,0,0,0,0
1158,-44.222,-83.244,-5.3111,90,0,0,0,0,1,0,0,0,0,0,0,0
1159,-5.5165,-91.956,28.505,91,0,0,0,0,1,0,0,0,0,0,0,0
1160,43.909,-59.909,3.3636,44,0,0,0,0,0,1,0,0,0,0,0,0
1161,-26.937,-74.81,23.241,79,0,0,0,0,1,0,0,0,0,0,0,0
1162,15.373,-63.277,-7.3735,83,0,0,0,0,0,1,0,0,0,0,0,0
1163,-0.32432,-97.432,3.6757,74,0,0,0,0,0.71622,0.28378,0,0,0,0,0,0
1164,-39.041,-64.767,9.5342,73,0,0,0,0,1,0,0,0,0,0,0,0
1165,24.857,-98.349,8.6032,63,0,0,0,0,0,1,0,0,0,0,0,0
1166,-26.835,-96.785,7.7722,79,0,0,0,0,1,0,0,0,0,0,0,0
1167,42.543,-85.852,-6.963,81,0,0,0,0,0,1,0,0,0,0,0,0
1168,-49.514,-74.343,14.857,70,0,0,0,0,1,0,0,0,0,0,0,0
1169,-6.0253,-73.899,-9.2405,79,0,0,0,0,1,0,0,0,0,0,0,0
1170,12.83,-80,0.30189,106,0,0,0,0,0,1,0,0,0,0,0,0
1171,-14.943,-102.44,-5.2874,87,0,0,0,0,1,0,0,0,0,0,0,0
1172,24.605,-74.816,-15.316,76,0,0,0,0,0,1,0,0,0,0,0,0
1173,0.79121,-74.813,23.802,91,0,0,0,0,0.51648,0.48352,0,0,0,0,0,0
1174,25.391,-44.522,-8.2174,46,0,0,0,0,0,1,0,0,0,0,0,0
1175,32.169,-87.352,23.803,71,0,0,0,0,0,1,0,0,0,0,0,0
1176,-23.848,-74.717,-3.8696,92,0,0,0,0,1,0,0,0,0,0,0,0
1177,-29.46,-81.6,13.68,100,0,0,0,0,1,0,0,0,0,0,0,0
1178,-5,-71.119,8.1667,84,0,0,0,0,1,0,0,0,0,0,0,0
1179,16.81,-94.329,-13.949,79,0,0,0,0,0,1,0,0,0,0,0,0
1180,-29.568,-92.636,-15.455,88,0,0,0,0,1,0,0,0,0,0,0,0
1181,-54.4,-57.378,8.3556,45,0,0,0,0,1,0,0,0,0,0,0,0
1182,44.964,-80.714,-14.393,56,0,0,0,0,0,1,0,0,0,0,0,0
1183,-3.7097,-99.097,11.226,62,0,0,0,0,1,0,0,0,0,0,0,0
1184,4.1957,-75.978,-5.1087,92,0,0,0,0,0.097826,0.90217,0,0,0,0,0,0
1185,39.31,-68.276,12.828,29,0,0,0,0,0,1,0,0,0,0,0,0
1186,-50.093,-66.395,-0.39535,86,0,0,0,0,1,0,0,0,0,0,0,0
1187,19.584,-99.195,-0.28571,77,0,0,0,0,0,1,0,0,0,0,0,0
1188,12.13,-88.022,18.283,92,0,0,0,0,0,1,0,0,0,0,0,0
1189,-20.578,-82.313,7.9759,83,0,0,0,0,1,0,0,0,0,0,0,0
1190,15.865,-77.708,-14.382,89,0,0,0,0,0,1,0,0,0,0,0,0
1191,-13.951,-70.146,14.902,82,0,0,0,0,1,0,0,0,0,0,0,0
1192,-4.449,-90.714,-3.2857,98,0,0,0,0,1,0,0,0,0,0,0,0
1193,-44.211,-81.079,21.895,76,0,0,0,0,1,0,0,0,0,0,0,0
1194,32.59,-93.026,-8.3846,78,0,0,0,0,0,1,0,0,0,0,0,0
1195,20.714,-39.929,-12.929,28,0,0,0,0,0,1,0,0,0,0,0,0
1196,-25.129,-82.824,-3.0824,85,0,0,0,0,1,0,0,0,0,0,0,0
1197,50.808,-60.154,3.5385,52,0,0,0,0,0,1,0,0,0,0,0,0
1198,14.354,-81.038,32.709,79,0,0,0,0,0,1,0,0,0,0,0,0
1199,19.546,-77.237,-5.3402,97,0,0,0,0,0,1,0,0,0,0,0,0
1200,-33.683,-93.805,0.58537,82,0,0,0,0,1,0,0,0,0,0,0,0
1201,21.684,-87.579,16.168,95,0,0,0,0,0,1,0,0,0,0,0,0
1202,-19.273,-98.234,-14.26,77,0,0,0,0,1,0,0,0,0,0,0,0
1203,-4.4375,-82.458,21.75,96,0,0,0,0,1,0,0,0,0,0,0,0
1204,-18.188,-99.553,5.2,85,0,0,0,0,1,0,0,0,0,0,0,0
1205,-46.03,-64.687,14.925,67,0,0,0,0,1,0,0,0,0,0,0,0
1206,-8.5106,-79.83,-14.511,94,0,0,0,0,1,0,0,0,0,0,0,0
1207,30.73,-68.811,-12.216,74,0,0,0,0,0,1,0,0,0,0,0,0
1208,-30.55,-87.025,31.675,80,0,0,0,0,1,0,0,0,0,0,0,0
1209,-25.026,-99.816,-0.94737,76,0,0,0,0,1,0,0,0,0,0,0,0
1210,-13.707,-81.78,35.512,82,0,0,0,0,1,0,0,0,0,0,0,0
1211,-20.167,-66.214,-3.9524,84,0,0,0,0,1,0,0,0,0,0,0,0
1212,30.739,-85.609,32.478,46,0,0,0,0,0,1,0,0,0,0,0,0
1213,-15.032,-87.355,40.129,62,0,0,0,0,1,0,0,0,0,0,0,0
1214,-47.95,-79.95,5.3,80,0,0,0,0,1,0,0,0,0,0,0,0
1215,-34.233,-60.698,-10.465,43,0,0,0,0,1,0,0,0,0,0,0,0
1216,7.5942,-90.377,-14.232,69,0,0,0,0,0,1,0,0,0,0,0,0
1217,41.72,-76.409,-4.8602,93,0,0,0,0,0,1,0,0,0,0,0,0
1218,-6.5,-89.556,14.796,108,0,0,0,0,1,0,0,0,0,0,0,0
1219,12.825,-82.041,9.299,97,0,0,0,0,0,1,0,0,0,0,0,0
1220,-35.692,-78.712,19.75,104,0,0,0,0,1,0,0,0,0,0,0,0
1221,-14.727,-57.818,-2.7727,44,0,0,0,0,1,0,0,0,0,0,0,0
1222,-23.208,-88.75,13.438,96,0,0,0,0,1,0,0,0,0,0,0,0
1223,19.094,-68.868,20.453,53,0,0,0,0,0,1,0,0,0,0,0,0
1224,-21.973,-70.757,30.351,74,0,0,0,0,1,0,0,0,0,0,0,0
1225,-44.448,-57.207,8.4138,58,0,0,0,0,1,0,0,0,0,0,0,0
1226,34.395,-77.302,-13.651,86,0,0,0,0,0,1,0,0,0,0,0,0
1227,-37.949,-86.228,-14.38,79,0,0,0,0,1,0,0,0,0,0,0,0
1228,-15.29,-90.065,4.7527,93,0,0,0,0,1,0,0,0,0,0,0,0
1229,-23.391,-73.609,-14.087,92,0,0,0,0,1,0,0,0,0,0,0,0
1230,10.107,-63.12,4.3467,75,0,0,0,0,0,1,0,0,0,0,0,0
1231,-17.244,-71.146,23.463,82,0,0,0,0,1,0,0,0,0,0,0,0
1232,28.05,-92.475,16.475,80,0,0,0,0,0,1,0,0,0,0,0,0
1233,4.2449,-84.49,12.122,98,0,0,0,0,0.12245,0.87755,0,0,0,0,0,0
1234,-23.167,-91.729,24.5,96,0,0,0,0,1,0,0,0,0,0,0,0
1235,43.772,-71.013,4.557,79,0,0,0,0,0,1,0,0,0,0,0,0
1236,0.28571,-80.286,30.796,98,0,0,0,0,0.60204,0.39796,0,0,0,0,0,0
1237,-7.1887,-81.245,-2.9434,106,0,0,0,0,1,0,0,0,0,0,0,0
1238,5.2584,-92.809,-6.1573,89,0,0,0,0,0.05618,0.94382,0,0,0,0,0,0
1239,-41.514,-87.378,2.9189,74,0,0,0,0,1,0,0,0,0,0,0,0
1240,23.163,-91.791,6.186,86,0,0,0,0,0,1,0,0,0,0,0,0
1241,4.7965,-87.451,1.9292,113,0,0,0,0,0.088496,0.9115,0,0,0,0,0,0
1242,13.116,-91.242,9.3053,95,0,0,0,0,0,1,0,0,0,0,0,0
1243,-4.9346,-85.383,5.6075,107,0,0,0,0,1,0,0,0,0,0,0,0
1244,-12.465,-68.767,4.5349,86,0,0,0,0,1,0,0,0,0,0,0,0
1245,14.241,-90.37,-0.074074,108,0,0,0,0,0,1,0,0,0,0,0,0
1246,38.754,-87.275,7.7971,69,0,0,0,0,0,1,0,0,0,0,0,0
1247,10.506,-70,20.203,79,0,0,0,0,0,1,0,0,0,0,0,0
1248,-8.4096,-83.108,28.747,83,0,0,0,0,1,0,0,0,0,0,0,0
1249,8.2432,-66.919,-2.7838,74,0,0,0,0,0,1,0,0,0,0,0,0
1250,27.896,-96.597,-0.90909,77,0,0,0,0,0,1,0,0,0,0,0,0
1251,20.933,-66.773,-12.773,75,0,0,0,0,0,1,0,0,0,0,0,0
1252,34.653,-83.168,-6.2178,101,0,0,0,0,0,1,0,0,0,0,0,0
1253,-21.169,-97.013,14.857,77,0,0,0,0,1,0,0,0,0,0,0,0
1254,-42.073,-70.878,19.78,82,0,0,0,0,1,0,0,0,0,0,0,0
1255,2.4944,-92.966,11.326,89,0,0,0,0,0.32584,0.67416,0,0,0,0,0,0
1256,9.5455,-86.227,41.773,44,0,0,0,0,0,1,0,0,0,0,0,0
1257,-14.93,-90.093,13.558,86,0,0,0,0,1,0,0,0,0,0,0,0
1258,-35.022,-84.067,-0.93333,90,0,0,0,0,1,0,0,0,0,0,0,0
1259,24.87,-86.174,38.652,46,0,0,0,0,0,1,0,0,0,0,0,0
1260,-50.848,-75.212,-1.7576,66,0,0,0,0,1,0,0,0,0,0,0,0
1261,10.657,-98.229,13.257,70,0,0,0,0,0,1,0,0,0,0,0,0
1262,-19.488,-82.256,-17.674,86,0,0,0,0,1,0,0,0,0,0,0,0
1263,12.649,-72.053,4.5965,114,0,0,0,0,0,1,0,0,0,0,0,0
1264,-28.937,-90.203,-6.0759,79,0,0,0,0,1,0,0,0,0,0,0,0
1265,26.219,-61.096,-7.3425,73,0,0,0,0,0,1,0,0,0,0,0,0
1266,-16.172,-84.366,-1.5484,93,0,0,0,0,1,0,0,0,0,0,0,0
1267,16.493,-86.957,38.58,69,0,0,0,0,0,1,0,0,0,0,0,0
1268,-35.849,-77.623,-6.7925,106,0,0,0,0,1,0,0,0,0,0,0,0
1269,9.4118,-83.553,-6.6824,85,0,0,0,0,0,1,0,0,0,0,0,0
1270,-3.6634,-79.505,13.327,101,0,0,0,0,0.9604,0.039604,0,0,0,0,0,0
1271,-44.11,-82.959,12.986,73,0,0,0,0,1,0,0,0,0,0,0,0
1272,-29.02,-82.82,-12.14,100,0,0,0,0,1,0,0,0,0,0,0,0
1273,50.286,-75.371,0.8,70,0,0,0,0,0,1,0,0,0,0,0,0
1274,7.2759,-80.069,21.052,116,0,0,0,0,0,1,0,0,0,0,0,0
1275,20.536,-53.214,1.3929,56,0,0,0,0,0,1,0,0,0,0,0,0
1276,31.738,-85.952,1.8333,84,0,0,0,0,0,1,0,0,0,0,0,0
1277,-4.4722,-99.056,-3.0833,72,0,0,0,0,1,0,0,0,0,0,0,0
1278,24.876,-84.743,-11.695,105,0,0,0,0,0,1,0,0,0,0,0,0
1279,2.098,-89.412,20.804,102,0,0,0,0,0.37255,0.62745,0,0,0,0,0,0
1280,-22.991,-82.486,22.374,107,0,0,0,0,1,0,0,0,0,0,0,0
1281,-27.894,-87.17,4.7447,94,0,0,0,0,1,0,0,0,0,0,0,0
1282,-11.553,-87.495,-11.204,103,0,0,0,0,1,0,0,0,0,0,0,0
1283,-7.3494,-75.494,34.819,83,0,0,0,0,1,0,0,0,0,0,0,0
1284,31.697,-89,-15.727,66,0,0,0,0,0,1,0,0,0,0,0,0
1285,-8.4222,-94.511,5.1111,90,0,0,0,0,1,0,0,0,0,0,0,0
1286,-15.181,-77.181,28.438,105,0,0,0,0,1,0,0,0,0,0,0,0
1287,-36.609,-84.87,26.377,69,0,0,0,0,1,0,0,0,0,0,0,0
1288,-13.871,-74.237,-3.1183,93,0,0,0,0,1,0,0,0,0,0,0,0
1289,-11.764,-78.291,6.3636,110,0,0,0,0,1,0,0,0,0,0,0,0
1290,17.889,-68.389,10.444,72,0,0,0,0,0,1,0,0,0,0,0,0
1291,-3.0652,-89.848,-14,92,0,0,0,0,0.95652,0.043478,0,0,0,0,0,0
1292,-39.318,-58.227,13.636,44,0,0,0,0,1,0,0,0,0,0,0,0
1293,0.17021,-83.553,-7.8085,94,0,0,0,0,0.61702,0.38298,0,0,0,0,0,0
1294,-55.167,-34.778,-25.639,72,0,0,0,0,0,0,0,0,0,0,1,0
1295,49.167,-28.024,-20.595,84,0,0,0,0,0,0,0,0,0,0,0,1
1296,47.529,5.8824,-27.784,102,0,0,0,0,0,0,0,0,0,0,0,1
1297,-28.442,-16.651,-29.163,86,0,0,0,0,0,0,0,0,0,0,1,0
1298,-64.574,-24.638,0.7234,94,0,0,0,0,0,0,0,0,0,0,1,0
1299,40.593,-26.148,14.444,27,0,0,0,0,0,0,0,0,0,0,0,1
1300,44.847,21.22,-22.847,59,0,0,0,0,0,0,0,0,0,0,0,1
1301,-50.286,-1.3214,-24,112,0,0,0,0,0,0,0,0,0,0,1,0
1302,50.732,-10.805,-15.024,82,0,0,0,0,0,0,0,0,0,0,0,1
1303,36.162,-71.946,-18.27,37,0,0,0,0,0,0,0,0,0,0,0,1
