ROI_number,X_MNI,Y_MNI,Z_MNI,VOL,Frontal_L,Frontal_R,Insula_L,Insula_R,Occipital_L,Occipital_R,Parietal_L,Parietal_R,Subcortical_L,Subcortical_R,Temporal_L,Temporal_R
651,-49.826,-48.685,8.5235,149,0,0,0,0,0,0,0,0,0,0,1,0
652,-57.497,-32.46,-13.84,187,0,0,0,0,0,0,0,0,0,0,1,0
653,-33.948,-34.99,-22.969,192,0,0,0,0,0,0,0,0,0,0,1,0
654,54.98,-0.071429,-30.337,196,0,0,0,0,0,0,0,0,0,0,0,1
655,39.822,-10.83,-36.341,135,0,0,0,0,0,0,0,0,0,0,0,1
656,34.776,-31.776,-24.918,170,0,0,0,0,0,0,0,0,0,0,0,1
657,-52.121,-11.198,-17.293,232,0,0,0,0,0,0,0,0,0,0,1,0
658,53.648,-11.236,1.6485,165,0,0,0,0,0,0,0,0,0,0,0,1
659,62.286,-44.457,-16.149,175,0,0,0,0,0,0,0,0,0,0,0,1
660,-63.622,-28.036,-1.2432,222,0,0,0,0,0,0,0,0,0,0,1,0
661,36.46,11.82,-30.8,200,0,0,0,0,0,0,0,0,0,0,0,1
662,65.767,-26.328,-18.19,189,0,0,0,0,0,0,0,0,0,0,0,1
663,-46,12.648,-34.761,176,0,0,0,0,0,0,0,0,0,0,1,0
664,58.448,-31.552,-12.109,201,0,0,0,0,0,0,0,0,0,0,0,1
665,-59.693,-54.455,-12.693,202,0,0,0,0,0,0,0,0,0,0,1,0
666,44.899,7.0707,-21.646,198,0,0,0,0,0,0,0,0,0,0,0,1
667,46.096,-56.079,-8.1223,229,0,0,0,0,0,0,0,0,0,0,0,1
668,52.314,13.686,-12.78,159,0,0,0,0,0,0,0,0,0,0,0,1
669,-47.421,17.105,-20.895,152,0,0,0,0,0,0,0,0,0,0,1,0
670,45.596,-57.685,-19.404,178,0,0,0,0,0,0,0,0,0,0,0,1
671,54.376,-16.573,-10.892,213,0,0,0,0,0,0,0,0,0,0,0,1
672,61.967,-8.2,-7.9667,180,0,0,0,0,0,0,0,0,0,0,0,1
673,40.767,13.169,-3.8174,219,0,0,0,1,0,0,0,0,0,0,0,0
674,-34.025,11.438,6.825,160,0,0,1,0,0,0,0,0,0,0,0,0
675,-34.705,-18.173,12.058,139,0,0,1,0,0,0,0,0,0,0,0,0
676,32.623,24.455,5.7532,154,0,0,0,1,0,0,0,0,0,0,0,0
677,41.618,-0.34171,-0.34171,199,0,0,0,1,0,0,0,0,0,0,0,0
678,-40.794,1.5047,-3.1495,214,0,0,1,0,0,0,0,0,0,0,0,0
679,37.329,-6.0854,13.476,164,0,0,0,1,0,0,0,0,0,0,0,0
680,-32.062,23.63,3.284,162,0,0,1,0,0,0,0,0,0,0,0,0
681,-38.68,-11.693,0.73333,150,0,0,1,0,0,0,0,0,0,0,0,0
682,38.579,-13.382,4.0526,152,0,0,0,1,0,0,0,0,0,0,0,0
683,-36.588,-3.4021,11.928,194,0,0,1,0,0,0,0,0,0,0,0,0
684,35.548,7.9167,9.4167,168,0,0,0,1,0,0,0,0,0,0,0,0
685,-38.62,14.987,-6.7089,158,0,0,1,0,0,0,0,0,0,0,0,0
686,36.082,19.435,-10.859,170,0,0,0,1,0,0,0,0,0,0,0,0
687,29.033,-27.958,-9.0423,426,0,0,0,0,0,0,0,0,0,1,0,0
688,-25.896,-15.132,-18.858,212,0,0,0,0,0,0,0,0,1,0,0,0
689,-17.078,-0.57778,-2,180,0,0,0,0,0,0,0,0,1,0,0,0
690,-28.189,2.8444,-3.4333,180,0,0,0,0,0,0,0,0,1,0,0,0
691,-13.637,4.3846,17.89,182,0,0,0,0,0,0,0,0,1,0,0,0
692,7.8541,-14.567,0.71245,233,0,0,0,0,0,0,0,0,0.017167,0.98283,0,0
693,-26.141,-4.8956,7.8384,297,0,0,0,0,0,0,0,0,1,0,0,0
694,29.883,5.7766,-3.1277,188,0,0,0,0,0,0,0,0,0,1,0,0
695,10.573,12.622,-7.5488,164,0,0,0,0,0,0,0,0,0,1,0,0
696,-27.01,-30.527,-8.9901,406,0,0,0,0,0,0,0,0,1,0,0,0
697,15.438,-8.618,7.809,178,0,0,0,0,0,0,0,0,0,1,0,0
698,-9.1834,10.828,5.1361,169,0,0,0,0,0,0,0,0,1,0,0,0
699,16.629,-1.4164,20.13,353,0,0,0,0,0,0,0,0,0,1,0,0
700,13.754,-26.195,3.7231,195,0,0,0,0,0,0,0,0,0,1,0,0
701,-13.945,16.176,11.297,182,0,0,0,0,0,0,0,0,1,0,0,0
702,17.11,18.597,10.827,191,0,0,0,0,0,0,0,0,0,1,0,0
703,-21.469,13.46,-6.7257,226,0,0,0,0,0,0,0,0,1,0,0,0
704,20.22,-19.56,8.555,209,0,0,0,0,0,0,0,0,0,1,0,0
705,18.551,-1.521,-1.7844,167,0,0,0,0,0,0,0,0,0,1,0,0
706,-15.1,-23.981,11.962,209,0,0,0,0,0,0,0,0,1,0,0,0
707,13.765,22.437,-1.7815,238,0,0,0,0,0,0,0,0,0,1,0,0
708,-15.674,-8.8085,23.007,141,0,0,0,0,0,0,0,0,1,0,0,0
709,24.82,-14.393,-18.415,183,0,0,0,0,0,0,0,0,0,1,0,0
710,-17.515,-6.9818,-17.261,165,0,0,0,0,0,0,0,0,1,0,0,0
711,5.5127,-4.5178,4.5482,197,0,0,0,0,0,0,0,0,0.060914,0.93909,0,0
712,30.298,-8.7193,-1.2719,228,0,0,0,0,0,0,0,0,0,1,0,0
713,-9.7324,10.958,-8.1127,142,0,0,0,0,0,0,0,0,1,0,0,0
714,-13.032,21.653,-0.94064,219,0,0,0,0,0,0,0,0,1,0,0,0
715,-6.5202,-7.7668,1.7848,223,0,0,0,0,0,0,0,0,1,0,0,0
716,24.417,10.477,5.2936,235,0,0,0,0,0,0,0,0,0,1,0,0
717,26.082,-4.5306,-24.204,196,0,0,0,0,0,0,0,0,0,1,0,0
718,-15.19,-30.205,1.2585,205,0,0,0,0,0,0,0,0,1,0,0,0
719,-5.5056,-21.446,3.191,267,0,0,0,0,0,0,0,0,0.98876,0.011236,0,0
720,22.42,15.021,-5.7119,243,0,0,0,0,0,0,0,0,0,1,0,0
721,27.561,-1.3873,7.3988,173,0,0,0,0,0,0,0,0,0,1,0,0
722,10.216,12.412,7.2887,194,0,0,0,0,0,0,0,0,0,1,0,0
723,-26.83,-8.7075,-1.8868,212,0,0,0,0,0,0,0,0,1,0,0,0
724,-7.7422,-11.805,12.07,256,0,0,0,0,0,0,0,0,1,0,0,0
725,-23.704,10.463,4.6759,216,0,0,0,0,0,0,0,0,1,0,0,0
726,-24.411,-5.1459,-24.184,185,0,0,0,0,0,0,0,0,1,0,0,0
727,18.792,-5.9703,-17.663,202,0,0,0,0,0,0,0,0,0,1,0,0
728,-16.456,-17.067,4.2778,180,0,0,0,0,0,0,0,0,1,0,0,0
729,8.8929,-15.268,12.107,224,0,0,0,0,0,0,0,0,0.013393,0.98661,0,0
