ROI_number,x,y,z,VOL,Frontal_L,Frontal_R,Parietal_L,Parietal_R,Occipital_L,Occipital_R,Temporal_L,Temporal_R,Insula_L,Insula_R,Subcortical_L,Subcortical_R
793,16.2857142857143,-68.6326530612245,62.3469387755102,98,0,0,0,1,0,0,0,0,0,0,0,0
794,-43.9029126213592,-50.3300970873786,56.3495145631068,103,0,0,1,0,0,0,0,0,0,0,0,0
795,-5.26315789473684,-28.3684210526316,48.9210526315789,76,0,0,1,0,0,0,0,0,0,0,0,0
796,-46.1463414634146,-50.1219512195122,29.4146341463415,82,0,0,1,0,0,0,0,0,0,0,0,0
797,65.8571428571429,-30.1904761904762,24.4761904761905,84,0,0,0,1,0,0,0,0,0,0,0,0
798,-17.8496240601504,-58.7368421052632,54.7218045112782,133,0,0,1,0,0,0,0,0,0,0,0,0
799,-48.8705882352941,-26.8705882352941,46.5882352941176,85,0,0,1,0,0,0,0,0,0,0,0,0
800,50.3076923076923,-26.6593406593407,55.956043956044,91,0,0,0,1,0,0,0,0,0,0,0,0
801,6,-68.3114754098361,37.8688524590164,122,0,0,0.057377049180328,0.942622950819672,0,0,0,0,0,0,0,0
802,4.76923076923077,-31.4153846153846,45.2769230769231,130,0,0,0.107692307692308,0.892307692307692,0,0,0,0,0,0,0,0
803,38.9263157894737,-53.3894736842105,60.2947368421053,95,0,0,0,1,0,0,0,0,0,0,0,0
804,-32.6493506493507,-34.4155844155844,68.987012987013,77,0,0,1,0,0,0,0,0,0,0,0,0
805,35.8214285714286,-35.8928571428571,56.8392857142857,112,0,0,0,1,0,0,0,0,0,0,0,0
806,-24.3370786516854,-74.5168539325843,51.3483146067416,89,0,0,1,0,0,0,0,0,0,0,0,0
807,45.3783783783784,-59.7837837837838,34.3378378378378,148,0,0,0,1,0,0,0,0,0,0,0,0
808,12.656,-58.784,39.152,125,0,0,0,1,0,0,0,0,0,0,0,0
809,-4.38333333333333,-67.6333333333333,34.4,120,0,0,0.991666666666667,0.008333333333333,0,0,0,0,0,0,0,0
810,-53.32,-52.26,23.48,100,0,0,1,0,0,0,0,0,0,0,0,0
811,-24.0344827586207,-67.3793103448276,2.93103448275862,58,0,0,1,0,0,0,0,0,0,0,0,0
812,53.530612244898,-20.9591836734694,41.0408163265306,98,0,0,0,1,0,0,0,0,0,0,0,0
813,-37.8541666666667,-39.5208333333333,39.9791666666667,96,0,0,1,0,0,0,0,0,0,0,0,0
814,34.6966292134831,-79.123595505618,36.6516853932584,89,0,0,0,1,0,0,0,0,0,0,0,0
815,-0.825688073394495,-26.6605504587156,36.3119266055046,109,0,0,0.678899082568807,0.321100917431193,0,0,0,0,0,0,0,0
816,-38.7818181818182,-59.7454545454545,54.6545454545455,110,0,0,1,0,0,0,0,0,0,0,0,0
817,-9.575,-62.6,19.45,80,0,0,1,0,0,0,0,0,0,0,0,0
818,51.8412698412698,-39.5555555555556,42.3333333333333,126,0,0,0,1,0,0,0,0,0,0,0,0
819,29.2765957446808,-48.7872340425532,46.7872340425532,94,0,0,0,1,0,0,0,0,0,0,0,0
820,64.4615384615385,-24.2197802197802,32.0879120879121,91,0,0,0,1,0,0,0,0,0,0,0,0
821,-18.7272727272727,-45.6363636363636,-2.24242424242424,33,0,0,1,0,0,0,0,0,0,0,0,0
822,0.160714285714286,-50.375,24.7857142857143,112,0,0,0.607142857142857,0.392857142857143,0,0,0,0,0,0,0,0
823,55.5730337078652,-22.6741573033708,17.7977528089888,89,0,0,0,1,0,0,0,0,0,0,0,0
824,56.7155963302752,-60.5504587155963,24.1100917431193,109,0,0,0,1,0,0,0,0,0,0,0,0
825,-38.9655172413793,-52.2068965517241,37.9310344827586,29,0,0,1,0,0,0,0,0,0,0,0,0
826,-6.11111111111111,-64.4444444444444,57.3968253968254,126,0,0,1,0,0,0,0,0,0,0,0,0
827,-54.3130434782609,-31.3391304347826,26.8347826086956,115,0,0,1,0,0,0,0,0,0,0,0,0
828,-36.0555555555556,-36.2037037037037,56.9259259259259,108,0,0,1,0,0,0,0,0,0,0,0,0
829,60.3636363636364,-52.9350649350649,16.8571428571429,77,0,0,0,1,0,0,0,0,0,0,0,0
830,27.1666666666667,-67.7037037037037,58.4074074074074,108,0,0,0,1,0,0,0,0,0,0,0,0
831,-62.6734693877551,-29.8979591836735,36.8163265306122,98,0,0,1,0,0,0,0,0,0,0,0,0
832,-55.5961538461539,-37.5384615384615,35.7884615384615,104,0,0,1,0,0,0,0,0,0,0,0,0
833,-9.76666666666667,-70.2666666666667,45.9166666666667,120,0,0,1,0,0,0,0,0,0,0,0,0
834,-20.8461538461538,-52.1923076923077,3.03846153846154,52,0,0,1,0,0,0,0,0,0,0,0,0
835,50.036036036036,-56.1621621621622,49.0630630630631,111,0,0,0,1,0,0,0,0,0,0,0,0
836,8.18,-48.24,26.88,100,0,0,0,1,0,0,0,0,0,0,0,0
837,13.6422764227642,-53.9186991869919,60.650406504065,123,0,0,0,1,0,0,0,0,0,0,0,0
838,-60.2857142857143,-53.7142857142857,28.452380952381,84,0,0,1,0,0,0,0,0,0,0,0,0
839,50.1538461538462,-12.6153846153846,9.88461538461539,52,0,0,0,1,0,0,0,0,0,0,0,0
840,9.49333333333333,-49.12,9.65333333333333,75,0,0,0,1,0,0,0,0,0,0,0,0
841,63.7171717171717,-39.6161616161616,25.5959595959596,99,0,0,0,1,0,0,0,0,0,0,0,0
842,40.275,-56.5125,45.325,160,0,0,0,1,0,0,0,0,0,0,0,0
843,16.7058823529412,-50.4705882352941,74.2352941176471,85,0,0,0,1,0,0,0,0,0,0,0,0
844,-28.6511627906977,-54.2170542635659,52.6046511627907,129,0,0,1,0,0,0,0,0,0,0,0,0
845,-40.1153846153846,-17.3846153846154,20.3076923076923,52,0,0,1,0,0,0,0,0,0,0,0,0
846,6.02083333333333,-62.2083333333333,19.7083333333333,96,0,0,0.020833333333333,0.979166666666667,0,0,0,0,0,0,0,0
847,9.95,-39.55,2.25,40,0,0,0,1,0,0,0,0,0,0,0,0
848,-19.5315315315315,-60.036036036036,67.0810810810811,111,0,0,1,0,0,0,0,0,0,0,0,0
849,-31.6,-58.8347826086957,38.7130434782609,115,0,0,1,0,0,0,0,0,0,0,0,0
850,35.6421052631579,-41.9157894736842,67.7473684210526,95,0,0,0,1,0,0,0,0,0,0,0,0
851,55.7593984962406,-56,32.1804511278196,133,0,0,0,1,0,0,0,0,0,0,0,0
852,-42.7884615384615,-30.9230769230769,52.6730769230769,104,0,0,1,0,0,0,0,0,0,0,0,0
853,4.70503597122302,-44.2446043165468,36.4604316546763,139,0,0,0.057553956834532,0.942446043165467,0,0,0,0,0,0,0,0
854,-34.9719626168224,-54.5607476635514,61.4579439252336,107,0,0,1,0,0,0,0,0,0,0,0,0
855,-18.1818181818182,-67.0151515151515,47.6818181818182,132,0,0,1,0,0,0,0,0,0,0,0,0
856,62.88,-16.48,37.92,75,0,0,0,1,0,0,0,0,0,0,0,0
857,29.2173913043478,-74.2173913043478,22.4347826086957,46,0,0,0,1,0,0,0,0,0,0,0,0
858,-46.968253968254,-59.7301587301587,31.2857142857143,126,0,0,1,0,0,0,0,0,0,0,0,0
859,5.17757009345794,-67.6635514018692,55.9626168224299,107,0,0,0.05607476635514,0.94392523364486,0,0,0,0,0,0,0,0
860,-42.8521739130435,-66.0695652173913,48.2434782608696,115,0,0,1,0,0,0,0,0,0,0,0,0
861,24,-49.5703703703704,57.4814814814815,135,0,0,0,1,0,0,0,0,0,0,0,0
862,5.26717557251908,-52.7480916030534,44.4274809160305,131,0,0,0,1,0,0,0,0,0,0,0,0
863,41.8214285714286,-68.5535714285714,28.8392857142857,112,0,0,0,1,0,0,0,0,0,0,0,0
864,-41.9736842105263,-25.8157894736842,22.1578947368421,76,0,0,1,0,0,0,0,0,0,0,0,0
865,45.5294117647059,-30.9803921568627,21.1764705882353,51,0,0,0,1,0,0,0,0,0,0,0,0
866,-11.4146341463415,-60.4390243902439,9.09756097560976,82,0,0,1,0,0,0,0,0,0,0,0,0
867,37.5753424657534,-47.041095890411,53.3698630136986,146,0,0,0,1,0,0,0,0,0,0,0,0
868,5.82926829268293,-47.3170731707317,16.7560975609756,82,0,0,0,1,0,0,0,0,0,0,0,0
869,-34.6181818181818,-46.4181818181818,55.2363636363636,110,0,0,1,0,0,0,0,0,0,0,0,0
870,45.7916666666667,-26.4583333333333,62.625,48,0,0,0,1,0,0,0,0,0,0,0,0
871,61.1232876712329,-15.972602739726,15.013698630137,73,0,0,0,1,0,0,0,0,0,0,0,0
872,18.2352941176471,-74.2941176470588,45.6470588235294,102,0,0,0,1,0,0,0,0,0,0,0,0
873,-56.4684684684685,-46.972972972973,44.4684684684685,111,0,0,1,0,0,0,0,0,0,0,0,0
874,-57.1320754716981,-63.2075471698113,14.8679245283019,53,0,0,1,0,0,0,0,0,0,0,0,0
875,-62.5641025641026,-25.5128205128205,28.3846153846154,78,0,0,1,0,0,0,0,0,0,0,0,0
876,51.5925925925926,-63.1851851851852,40.2592592592593,108,0,0,0,1,0,0,0,0,0,0,0,0
877,-5.525,-47.675,14.175,80,0,0,1,0,0,0,0,0,0,0,0,0
878,50.8,-8.69090909090909,15.4909090909091,55,0,0,0,1,0,0,0,0,0,0,0,0
879,-10.6984126984127,-46.1904761904762,74.8888888888889,63,0,0,1,0,0,0,0,0,0,0,0,0
880,16.4838709677419,-66.1774193548387,38.9838709677419,124,0,0,0,1,0,0,0,0,0,0,0,0
881,-13.4509803921569,-68.0980392156863,62.3921568627451,102,0,0,1,0,0,0,0,0,0,0,0,0
882,40.6446280991736,-60.5454545454546,55.2727272727273,121,0,0,0,1,0,0,0,0,0,0,0,0
883,-13.1,-37.8,-5.33333333333333,60,0,0,1,0,0,0,0,0,0,0,0,0
884,51.1904761904762,-17.4285714285714,57.5714285714286,42,0,0,0,1,0,0,0,0,0,0,0,0
885,22.6578947368421,-43.5526315789474,71.4210526315789,76,0,0,0,1,0,0,0,0,0,0,0,0
886,-45.1636363636364,-14.7636363636364,14.7272727272727,55,0,0,1,0,0,0,0,0,0,0,0,0
887,-21.7553956834532,-51.2086330935252,61.1223021582734,139,0,0,1,0,0,0,0,0,0,0,0,0
888,-2.86725663716814,-35.7522123893805,36.4247787610619,113,0,0,0.902654867256637,0.097345132743363,0,0,0,0,0,0,0,0
889,49.0810810810811,-47.5675675675676,17.7567567567568,74,0,0,0,1,0,0,0,0,0,0,0,0
890,-8.54411764705882,-58.7205882352941,47.5441176470588,136,0,0,1,0,0,0,0,0,0,0,0,0
891,11.4901960784314,-52.0196078431373,33.6862745098039,102,0,0,0,1,0,0,0,0,0,0,0,0
892,-53.2871287128713,-57.029702970297,43.6633663366337,101,0,0,1,0,0,0,0,0,0,0,0,0
893,11.632,-58.448,50.832,125,0,0,0,1,0,0,0,0,0,0,0,0
894,-24.2333333333333,-33.4,72.9,60,0,0,1,0,0,0,0,0,0,0,0,0
895,-23.3076923076923,-68.3269230769231,58.5,104,0,0,1,0,0,0,0,0,0,0,0,0
896,-49.2631578947368,-39.2631578947368,55.3263157894737,95,0,0,1,0,0,0,0,0,0,0,0,0
897,-7.58974358974359,-56.5641025641026,28.6837606837607,117,0,0,1,0,0,0,0,0,0,0,0,0
898,54.0416666666667,-41.1388888888889,31.5,144,0,0,0,1,0,0,0,0,0,0,0,0
899,14.0454545454545,-67.3333333333333,50.6818181818182,132,0,0,0,1,0,0,0,0,0,0,0,0
900,-34.9512195121951,-73.5853658536585,47.9024390243903,82,0,0,1,0,0,0,0,0,0,0,0,0
901,35.3469387755102,-41.6530612244898,46.2040816326531,98,0,0,0,1,0,0,0,0,0,0,0,0
902,61.265306122449,-33.2244897959184,44.469387755102,98,0,0,0,1,0,0,0,0,0,0,0,0
903,-17.6,-39.9692307692308,75.6307692307692,65,0,0,1,0,0,0,0,0,0,0,0,0
904,18.6769230769231,-51.2923076923077,9.16923076923077,65,0,0,0,1,0,0,0,0,0,0,0,0
905,0.358974358974359,-58.4273504273504,54.0683760683761,117,0,0,0.564102564102564,0.435897435897436,0,0,0,0,0,0,0,0
906,-2.68518518518519,-43.9444444444444,43.2777777777778,108,0,0,0.898148148148148,0.101851851851852,0,0,0,0,0,0,0,0
907,49.4380165289256,-29.900826446281,47.1074380165289,121,0,0,0,1,0,0,0,0,0,0,0,0
908,25.8461538461538,-62.0769230769231,3.69230769230769,26,0,0,0,1,0,0,0,0,0,0,0,0
909,33.6119402985075,-67.2835820895522,23.9701492537313,67,0,0,0,1,0,0,0,0,0,0,0,0
910,-55.6307692307692,-21.2615384615385,14.9538461538462,65,0,0,1,0,0,0,0,0,0,0,0,0
911,10.469387755102,-63.4081632653061,64.3877551020408,98,0,0,0,1,0,0,0,0,0,0,0,0
912,-26.7017543859649,-59.4736842105263,5.29824561403509,57,0,0,1,0,0,0,0,0,0,0,0,0
913,-39.0769230769231,-43.7582417582418,62.6153846153846,91,0,0,1,0,0,0,0,0,0,0,0,0
914,-28.7435897435897,-64.1025641025641,30.6153846153846,78,0,0,1,0,0,0,0,0,0,0,0,0
915,-6.07619047619048,-55.3333333333333,17.6571428571429,105,0,0,1,0,0,0,0,0,0,0,0,0
916,65.3802816901409,-11.7464788732394,21.2676056338028,71,0,0,0,1,0,0,0,0,0,0,0,0
917,-30.0402684563758,-64.3624161073825,47.7986577181208,149,0,0,1,0,0,0,0,0,0,0,0,0
918,-5.41463414634146,-37.2195121951219,47.1056910569106,123,0,0,1,0,0,0,0,0,0,0,0,0
919,44.7169811320755,-34.3018867924528,59.5660377358491,106,0,0,0,1,0,0,0,0,0,0,0,0
920,-45.5238095238095,-47.7777777777778,41.984126984127,126,0,0,1,0,0,0,0,0,0,0,0,0
921,31.2348993288591,-57.6510067114094,52.3355704697987,149,0,0,0,1,0,0,0,0,0,0,0,0
922,-13.09375,-46.40625,32.375,64,0,0,1,0,0,0,0,0,0,0,0,0
923,35.7083333333333,-66.0555555555556,39.375,144,0,0,0,1,0,0,0,0,0,0,0,0
924,20.4324324324324,-59.7837837837838,67.7657657657658,111,0,0,0,1,0,0,0,0,0,0,0,0
925,1.48101265822785,-65.2784810126582,46.6075949367089,158,0,0,0.462025316455696,0.537974683544304,0,0,0,0,0,0,0,0
926,-41.0238095238095,-75.1190476190476,40,84,0,0,1,0,0,0,0,0,0,0,0,0
927,5.53125,-35.25,27.4375,64,0,0,0,1,0,0,0,0,0,0,0,0
928,-50.8395061728395,-29.4320987654321,56.1728395061728,81,0,0,1,0,0,0,0,0,0,0,0,0
929,-15.0649350649351,-34.5454545454545,41.4025974025974,77,0,0,1,0,0,0,0,0,0,0,0,0
930,25.5145631067961,-50.873786407767,68.7184466019418,103,0,0,0,1,0,0,0,0,0,0,0,0
931,-3.375,-53.125,44.7083333333333,96,0,0,1,0,0,0,0,0,0,0,0,0
932,-26.3076923076923,-66.4102564102564,8.15384615384615,39,0,0,1,0,0,0,0,0,0,0,0,0
933,34.2941176470588,-83.6862745098039,-1.70588235294118,102,0,0,0,0,0,1,0,0,0,0,0,0
934,-35.04,-78.94,-12.26,100,0,0,0,0,1,0,0,0,0,0,0,0
935,17.4285714285714,-62.0952380952381,1.83333333333333,84,0,0,0,0,0,1,0,0,0,0,0,0
936,35.3333333333333,-86.9066666666667,19.6266666666667,75,0,0,0,0,0,1,0,0,0,0,0,0
937,-34.4583333333333,-61.5,-10.1666666666667,48,0,0,0,0,1,0,0,0,0,0,0,0
938,-21.4545454545455,-82.5974025974026,42.5454545454546,77,0,0,0,0,1,0,0,0,0,0,0,0
939,20.9189189189189,-40.8648648648649,-13.1351351351351,37,0,0,0,0,0,1,0,0,0,0,0,0
940,55.4520547945206,-65.6986301369863,6.65753424657534,73,0,0,0,0,0,1,0,0,0,0,0,0
941,14.551724137931,-83.448275862069,44.5862068965517,58,0,0,0,0,0,1,0,0,0,0,0,0
942,-44.4225352112676,-58.0845070422535,8.64788732394366,71,0,0,0,0,1,0,0,0,0,0,0,0
943,-17.0909090909091,-66.969696969697,9.90909090909091,66,0,0,0,0,1,0,0,0,0,0,0,0
944,-24.9302325581395,-65.2558139534884,-7.65116279069768,86,0,0,0,0,1,0,0,0,0,0,0,0
945,-26.7936507936508,-69.2698412698413,22.8571428571429,63,0,0,0,0,1,0,0,0,0,0,0,0
946,30.1914893617021,-83.8936170212766,-11.1914893617021,94,0,0,0,0,0,1,0,0,0,0,0,0
947,-41.6571428571429,-75.6761904761905,13.1238095238095,105,0,0,0,0,1,0,0,0,0,0,0,0
948,49.4523809523809,-75.952380952381,0.785714285714286,84,0,0,0,0,0,1,0,0,0,0,0,0
949,-14.8301886792453,-45.9622641509434,-8.79245283018868,53,0,0,0,0,1,0,0,0,0,0,0,0
950,17.7735849056604,-62.6792452830189,15.811320754717,53,0,0,0,0,0,1,0,0,0,0,0,0
951,43.9047619047619,-59.7142857142857,3.28571428571429,42,0,0,0,0,0,1,0,0,0,0,0,0
952,-60.4,-57.6571428571429,8.51428571428571,35,0,0,0,0,1,0,0,0,0,0,0,0
953,25.1764705882353,-44.7450980392157,-8.27450980392157,51,0,0,0,0,0,1,0,0,0,0,0,0
954,-36,-81.1830985915493,34.3661971830986,71,0,0,0,0,1,0,0,0,0,0,0,0
955,-14.3287671232877,-88.3561643835617,-20.958904109589,73,0,0,0,0,1,0,0,0,0,0,0,0
956,19.0169491525424,-69.4576271186441,20.7118644067797,59,0,0,0,0,0,1,0,0,0,0,0,0
957,-44.3606557377049,-63.1803278688525,-8.26229508196721,61,0,0,0,0,1,0,0,0,0,0,0,0
958,24.2325581395349,-82.6511627906977,32.1162790697674,86,0,0,0,0,0,1,0,0,0,0,0,0
959,38,-75.8461538461538,-12.3956043956044,91,0,0,0,0,0,1,0,0,0,0,0,0
960,-44.3456790123457,-80.9135802469136,20.8395061728395,81,0,0,0,0,1,0,0,0,0,0,0,0
961,25.1224489795918,-65.5714285714286,-5.10204081632653,98,0,0,0,0,0,1,0,0,0,0,0,0
962,-18.974358974359,-42.5128205128205,-13.5897435897436,39,0,0,0,0,1,0,0,0,0,0,0,0
963,8.66666666666667,-97.5625,2.91666666666667,96,0,0,0,0,0,1,0,0,0,0,0,0
964,-13.3939393939394,-63.1818181818182,27.6666666666667,66,0,0,0,0,1,0,0,0,0,0,0,0
965,-30.5762711864407,-85.864406779661,-20.4745762711864,59,0,0,0,0,1,0,0,0,0,0,0,0
966,7.97777777777778,-84.2444444444444,39.7111111111111,90,0,0,0,0,0,1,0,0,0,0,0,0
967,16.0327868852459,-86.9508196721312,-19.4098360655738,61,0,0,0,0,0,1,0,0,0,0,0,0
968,-52.7796610169492,-58.7118644067797,8.06779661016949,59,0,0,0,0,1,0,0,0,0,0,0,0
969,50.875,-59.7083333333333,3.95833333333333,48,0,0,0,0,0,1,0,0,0,0,0,0
970,-49.9473684210526,-70.3421052631579,-9.18421052631579,76,0,0,0,0,1,0,0,0,0,0,0,0
971,-5.5,-92.5,26.14,100,0,0,0,0,1,0,0,0,0,0,0,0
972,29.0909090909091,-84.2626262626263,9.11111111111111,99,0,0,0,0,0,1,0,0,0,0,0,0
973,-26.2424242424242,-55.1818181818182,-10.9393939393939,66,0,0,0,0,1,0,0,0,0,0,0,0
974,-10.021978021978,-97.1648351648352,-14.9010989010989,91,0,0,0,0,1,0,0,0,0,0,0,0
975,29.7590361445783,-80.6987951807229,25.2048192771084,83,0,0,0,0,0,1,0,0,0,0,0,0
976,-39.2051282051282,-65.8461538461538,19.7948717948718,78,0,0,0,0,1,0,0,0,0,0,0,0
977,19.5056179775281,-79.2134831460674,5.32584269662921,89,0,0,0,0,0,1,0,0,0,0,0,0
978,-20.8333333333333,-76.7291666666667,7.85416666666667,96,0,0,0,0,1,0,0,0,0,0,0,0
979,-10.5858585858586,-77.0505050505051,37.4343434343434,99,0,0,0,0,1,0,0,0,0,0,0,0
980,-56.4411764705882,-65.2647058823529,6.76470588235294,68,0,0,0,0,1,0,0,0,0,0,0,0
981,50.7076923076923,-73.6615384615385,7.78461538461538,65,0,0,0,0,0,1,0,0,0,0,0,0
982,9.91578947368421,-70.1052631578947,18.9894736842105,95,0,0,0,0,0,1,0,0,0,0,0,0
983,14.7323943661972,-52.7887323943662,-2.50704225352113,71,0,0,0,0,0,1,0,0,0,0,0,0
984,23.012987012987,-92.4675324675325,-14.7532467532468,77,0,0,0,0,0,1,0,0,0,0,0,0
985,-17.8793103448276,-98.3793103448276,13.5,116,0,0,0,0,1,0,0,0,0,0,0,0
986,18,-96.6808510638298,17.9148936170213,94,0,0,0,0,0,1,0,0,0,0,0,0
987,54.2424242424242,-67.3333333333333,-2.3030303030303,66,0,0,0,0,0,1,0,0,0,0,0,0
988,44.2022471910112,-82.9213483146068,-6.85393258426966,89,0,0,0,0,0,1,0,0,0,0,0,0
989,-10.96,-102.48,5.74,100,0,0,0,0,1,0,0,0,0,0,0,0
990,-12.6734693877551,-70.7959183673469,-10.530612244898,98,0,0,0,0,1,0,0,0,0,0,0,0
991,-30.72,-70.2666666666667,-15.12,75,0,0,0,0,1,0,0,0,0,0,0,0
992,-40.7954545454546,-65.1136363636364,-0.227272727272727,88,0,0,0,0,1,0,0,0,0,0,0,0
993,-3.67567567567568,-81.5675675675676,41.5135135135135,74,0,0,0,0,0.959459459459459,0.040540540540541,0,0,0,0,0,0
994,24.5263157894737,-49.7894736842105,-13.5438596491228,57,0,0,0,0,0,1,0,0,0,0,0,0
995,9.05555555555556,-91.6666666666667,12.7037037037037,108,0,0,0,0,0,1,0,0,0,0,0,0
996,9.23076923076923,-61.6263736263736,-1.31868131868132,91,0,0,0,0,0,1,0,0,0,0,0,0
997,15.5529411764706,-88.9647058823529,33.9058823529412,85,0,0,0,0,0,1,0,0,0,0,0,0
998,-20.94,-78.52,22.34,100,0,0,0,0,1,0,0,0,0,0,0,0
999,-33,-81.1304347826087,42.8260869565217,46,0,0,0,0,1,0,0,0,0,0,0,0
1000,46.7246376811594,-64.3768115942029,8.28985507246377,69,0,0,0,0,0,1,0,0,0,0,0,0
1001,-20.8403361344538,-92.1176470588235,-4.65546218487395,119,0,0,0,0,1,0,0,0,0,0,0,0
1002,45.041095890411,-78.3561643835616,-15.2876712328767,73,0,0,0,0,0,1,0,0,0,0,0,0
1003,-34.4791666666667,-73.6041666666667,17.4791666666667,96,0,0,0,0,1,0,0,0,0,0,0,0
1004,18.1797752808989,-74.1573033707865,13.7752808988764,89,0,0,0,0,0,1,0,0,0,0,0,0
1005,10.0631578947368,-81.9157894736842,-13.8947368421053,95,0,0,0,0,0,1,0,0,0,0,0,0
1006,-42.4242424242424,-85.2929292929293,3.05050505050505,99,0,0,0,0,1,0,0,0,0,0,0,0
1007,-15.0786516853933,-61.3483146067416,-7.1685393258427,89,0,0,0,0,1,0,0,0,0,0,0,0
1008,26.8888888888889,-59.9166666666667,-12.7777777777778,72,0,0,0,0,0,1,0,0,0,0,0,0
1009,-38.6915887850467,-70.6168224299065,-8.29906542056075,107,0,0,0,0,1,0,0,0,0,0,0,0
1010,24.8988764044944,-84.0898876404494,-19.685393258427,89,0,0,0,0,0,1,0,0,0,0,0,0
1011,-9.44329896907217,-70.4329896907217,26.0618556701031,97,0,0,0,0,1,0,0,0,0,0,0,0
1012,-30.5714285714286,-87.2857142857143,30.0238095238095,84,0,0,0,0,1,0,0,0,0,0,0,0
1013,21.7362637362637,-91.6483516483516,25.978021978022,91,0,0,0,0,0,1,0,0,0,0,0,0
1014,-37.6341463414634,-87.3414634146342,-14.5121951219512,82,0,0,0,0,1,0,0,0,0,0,0,0
1015,-20.3265306122449,-70.7959183673469,28.5510204081633,98,0,0,0,0,1,0,0,0,0,0,0,0
1016,38.625,-85.875,10.275,80,0,0,0,0,0,1,0,0,0,0,0,0
1017,-4.30952380952381,-99.2380952380952,-6.21428571428571,84,0,0,0,0,1,0,0,0,0,0,0,0
1018,-26.1538461538462,-97.0549450549451,8.02197802197802,91,0,0,0,0,1,0,0,0,0,0,0,0
1019,5.26881720430108,-88.6021505376344,-14.5376344086021,93,0,0,0,0,0.064516129032258,0.935483870967742,0,0,0,0,0,0
1020,-12.5373134328358,-82.2089552238806,44.2985074626866,67,0,0,0,0,1,0,0,0,0,0,0,0
1021,-49.2151898734177,-74.1518987341772,18.3544303797468,79,0,0,0,0,1,0,0,0,0,0,0,0
1022,38.7428571428571,-85.9142857142857,-14.0285714285714,70,0,0,0,0,0,1,0,0,0,0,0,0
1023,-47.7272727272727,-57.2727272727273,2.33333333333333,66,0,0,0,0,1,0,0,0,0,0,0,0
1024,4.97674418604651,-67.4651162790698,6.76744186046512,86,0,0,0,0,0.011627906976744,0.988372093023256,0,0,0,0,0,0
1025,-28,-76.6666666666667,0.911111111111111,90,0,0,0,0,1,0,0,0,0,0,0,0
1026,48.8888888888889,-74.5185185185185,-7.4320987654321,81,0,0,0,0,0,1,0,0,0,0,0,0
1027,-14.4186046511628,-68.7906976744186,34.4418604651163,86,0,0,0,0,1,0,0,0,0,0,0,0
1028,-20.967032967033,-72.1098901098901,-13.9340659340659,91,0,0,0,0,1,0,0,0,0,0,0,0
1029,-48.2666666666667,-79.5333333333333,8.64444444444444,90,0,0,0,0,1,0,0,0,0,0,0,0
1030,7.21311475409836,-84.9508196721311,28.9672131147541,122,0,0,0,0,0,1,0,0,0,0,0,0
1031,17.8811881188119,-98.7524752475248,0.297029702970297,101,0,0,0,0,0,1,0,0,0,0,0,0
1032,-6.92929292929293,-69.3333333333333,6.14141414141414,99,0,0,0,0,1,0,0,0,0,0,0,0
1033,21.9555555555556,-98.7333333333333,-9.6,90,0,0,0,0,0,1,0,0,0,0,0,0
1034,-14.2888888888889,-102.222222222222,-5.26666666666667,90,0,0,0,0,1,0,0,0,0,0,0,0
1035,31.2285714285714,-68.4571428571429,-12.4,70,0,0,0,0,0,1,0,0,0,0,0,0
1036,41.8765432098765,-85.8024691358025,1.35802469135802,81,0,0,0,0,0,1,0,0,0,0,0,0
1037,-14.7384615384615,-53.2923076923077,-3.6,65,0,0,0,0,1,0,0,0,0,0,0,0
1038,-13.3958333333333,-95.9166666666667,21.5208333333333,96,0,0,0,0,1,0,0,0,0,0,0,0
1039,26.6086956521739,-89.8956521739131,18.8173913043478,115,0,0,0,0,0,1,0,0,0,0,0,0
1040,13.7142857142857,-74.6753246753247,26.4675324675325,77,0,0,0,0,0,1,0,0,0,0,0,0
1041,-21.8125,-62.0625,-13.375,64,0,0,0,0,1,0,0,0,0,0,0,0
1042,46.2528735632184,-66.4137931034483,-1.31034482758621,87,0,0,0,0,0,1,0,0,0,0,0,0
1043,20.1894736842105,-75.7894736842105,-4.37894736842105,95,0,0,0,0,0,1,0,0,0,0,0,0
1044,-44.2465753424658,-79.2054794520548,-14.0547945205479,73,0,0,0,0,1,0,0,0,0,0,0,0
1045,11.6504854368932,-92.368932038835,24.1165048543689,103,0,0,0,0,0,1,0,0,0,0,0,0
1046,-22.7631578947368,-87.6315789473684,-20.7105263157895,76,0,0,0,0,1,0,0,0,0,0,0,0
1047,-19.3939393939394,-80.6515151515152,-5.3030303030303,132,0,0,0,0,1,0,0,0,0,0,0,0
1048,-49.7623762376238,-66.2970297029703,0.198019801980198,101,0,0,0,0,1,0,0,0,0,0,0,0
1049,25.012987012987,-51.4285714285714,-4.96103896103896,77,0,0,0,0,0,1,0,0,0,0,0,0
1050,-33.9646017699115,-91.5398230088496,5.38053097345133,113,0,0,0,0,1,0,0,0,0,0,0,0
1051,35.8241758241758,-91.4945054945055,-6.94505494505495,91,0,0,0,0,0,1,0,0,0,0,0,0
1052,-26.952380952381,-77.952380952381,-18.6428571428571,84,0,0,0,0,1,0,0,0,0,0,0,0
1053,-2.99186991869919,-85.8861788617886,32.3739837398374,123,0,0,0,0,0.943089430894309,0.056910569105691,0,0,0,0,0,0
